Time:128Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Event Id,Event Date,Event Duration
5.1718750000,0,0.5133296847,0.6088277102,1.0026386976,1.1473441124,0.4396136105,1.2455842495,-0.5933766365,0.4929261506,-1.0200207233,-0.9304103255,-0.3884952962,-2.0417616367,0.6562693715,-1.7487607002,1.0372819901,0.0562038086,,,
5.1796875000,0,0.8018234968,0.9624980092,0.2774133086,-0.6239628792,-0.9592676759,-0.6189604998,0.4523382485,0.8733737469,0.8411865830,-0.1115073338,-0.8840683103,-0.8245245218,-0.3601779342,0.8557156920,0.8130086660,0.6194778085,,,
5.1875000000,0,0.8639459014,0.3745267391,-1.1002908945,-0.4065182507,1.2407932281,-0.1500435472,0.1364651322,-1.7376722097,1.6854093075,0.0868998617,-0.3368290961,-0.4781959653,-0.6412343979,2.4662854671,-1.9714426994,0.7179962397,,,
5.1953125000,0,0.6506009698,-0.3785544634,-0.5761771798,1.0159262419,-0.1441904455,-1.4766373634,2.4790856838,-2.1423704624,1.1040558815,-0.5445778370,0.8053763509,-1.0380569696,0.2792554498,1.3085629940,-2.4896326065,2.2728338242,,,
5.2031250000,0,0.1875258386,-0.3327982724,0.4151129723,-0.4469413161,0.4699189663,-0.5362002254,0.6826757193,-0.9091315269,1.1705058813,-1.3881618977,1.4774645567,-1.3818968534,1.1003537178,-0.6957703233,0.2796031535,0.0242854673,,,
5.2109375000,0,-0.4315280318,0.6728419662,-0.5988467336,0.1924542189,0.4494019747,-1.1486790180,1.7068301439,-1.9724125862,1.8926217556,-1.5311560631,1.0463181734,-0.6368252635,0.4738323689,-0.6423717737,1.1122026443,-1.7480219603,,,
5.2187500000,0,-1.0702491999,1.8254789114,-2.0548982620,1.7196735144,-0.9609158635,0.0462762266,0.7245662212,-1.1210248470,1.0534689426,-0.5917214751,-0.0736341029,0.7098934650,-1.1295830011,1.2534809113,-1.1270003319,0.8865242004,,,
5.2265625000,0,-1.5868813992,2.1614313126,-1.4939452410,0.2700783312,0.5152070522,-0.3633970320,-0.4074470997,1.0607750416,-1.1521664858,0.8931474686,-0.8560847640,1.3292630911,-1.9563225508,2.0266938210,-1.1688518524,-0.1991774738,,,
5.2343750000,0,-1.8728306293,1.5432265997,-0.5232691169,0.9296383262,-1.5398396254,0.4384096265,0.9152898192,-0.1052160487,-1.7483779192,1.8833506107,-0.7009329200,0.5925818682,-1.2072705030,0.2168606520,1.9070587158,-2.3059573174,,,
5.2421875000,0,-1.8821837902,0.7930408120,-1.4994238615,2.1198549271,0.2270212919,-0.3182753921,-0.8118206859,-0.5335519314,-0.0685457960,1.7146760225,-0.0175852906,-0.6894106269,0.0259016640,-2.1076123714,2.6345310211,-0.6152034402,,,
5.2500000000,0,-1.6440526247,0.8465650082,-2.6907725334,0.2879734039,-0.5112299919,-0.1907140464,1.3528982401,0.5891080499,0.9716263413,0.6748329997,0.2361755967,-1.2075326443,0.3427303433,-2.2896163464,-0.0481469147,-0.1269353926,,,
5.2578125000,0,-1.2543603182,1.7915785313,-1.7745431662,0.6526287794,0.0822608769,-1.1966426373,0.8494591713,-0.9949516058,-0.1325379461,-0.2442690134,-0.4174098074,-0.6607578993,-0.0743180513,-0.5967902541,-1.0264718533,0.6277005672,,,
5.2656250000,0,-0.8493250608,2.7732234001,-0.5490668416,1.3279067278,1.4399178028,-1.3059920073,1.0151029825,-1.2807688713,-1.2569528818,-0.2201529890,-1.4375557899,-0.0462423787,0.1465986520,0.5571732521,0.7252439260,1.3114604950,,,
5.2734375000,0,-0.5679094195,2.8628947735,-1.2661898136,-0.8801674247,0.4379590154,-1.9130749702,1.8940986395,1.0556299686,-0.9288486838,0.6623997688,-1.7759057283,-0.3999745846,1.4619364738,0.1203924641,0.7888565063,-0.5399154425,,,
5.2812500000,0,-0.5135293007,2.0036191940,-2.0535640717,-0.6446164250,2.7708761692,-1.6191796064,-0.4988374710,0.8911712766,-0.8037831187,1.4714117050,-0.9273185134,-1.4981259108,2.5451672077,-0.5325388312,-1.4392936230,1.0202393532,,,
5.2890625000,0,-0.7255181670,1.0666354895,-0.7489125729,-0.1701723933,1.1478798389,-1.3966827393,0.5220335126,0.9623025656,-1.8576653004,1.2539889812,0.5424847603,-2.0746953487,1.9238737822,-0.0448778346,-2.0274646282,2.4407877922,,,
5.2968750000,0,-1.1681698561,0.9614652395,0.6639327407,-2.3183674812,2.4144685268,-0.6280472279,-1.7447497845,2.8737919331,-1.9641730785,-0.0882014260,1.5290924311,-1.3052927256,-0.0530450195,1.0044709444,-0.4771580100,-1.1059485674,,,
5.3046875000,0,-1.7403638363,1.7082452774,0.0538771302,-1.7413327694,1.6441340446,0.1119033173,-1.7216387987,1.5658687353,0.1510669589,-1.6560457945,1.4463690519,0.2029763609,-1.5834743977,1.3315964937,0.2177506983,-1.4526677132,,,
5.3125000000,0,-2.3031368256,2.4195902348,-0.5642293692,-1.0169658661,0.6944986582,0.7492707372,-1.2101404667,-0.1663960963,1.9928525686,-2.2935938835,0.7447588444,1.0938943624,-1.6366088390,0.9063737988,-0.1495912969,0.1780669391,,,
5.3203125000,0,-2.7176449299,2.2104184628,0.8184308410,-2.7226929665,1.4204180241,1.2957464457,-2.2556247711,0.7051510811,1.2638247013,-1.5803421736,0.3785886765,0.8124247193,-1.0599250793,0.5517656207,0.2427382171,-0.9715378284,,,
5.3281250000,0,-2.8831150532,1.1065310240,2.0669581890,-1.5701568127,-0.9701910615,1.2054288387,0.2687916160,-0.3989134431,-0.2871226668,-0.2025242448,0.7793686390,0.1908025742,-1.1465374231,0.2965939939,0.9203428030,-0.6944456100,,,
5.3359375000,0,-2.7643802166,0.0239609051,1.2095457315,-0.5292698741,0.5017607808,1.2582465410,-0.9232574701,-1.4157059193,-0.0967135280,0.6396853924,1.3918130398,0.3865625858,-1.7085216045,-0.4920140207,0.8794082999,-0.7380763292,,,
5.3437500000,0,-2.4014608860,-0.1600205004,0.4210484326,-1.8882223368,-1.3026497364,0.5254065990,0.4132438600,0.6805288792,0.9248181581,0.2843956649,1.2515472174,1.4475709200,-1.3432133198,-1.5056184530,0.9356497526,-0.6744657755,,,
5.3515625000,0,-1.8985573053,0.5041847825,1.5731314421,-0.4298050404,-0.5294073224,0.5140960217,0.2554094791,0.6599743962,0.7343285680,-0.8041464090,0.0168324020,2.2201187611,0.4719110429,-1.4901146889,0.9855409861,2.2454957962,,,
5.3593750000,0,-1.3954794407,1.0971500874,2.4148011208,0.5392481089,-0.2582097948,-0.2299248129,-1.1295239925,-0.5996293426,0.2414626479,-1.4434157610,-1.6026426554,1.7153940201,2.3737165928,-0.2675162256,-0.2566746771,1.2581256628,,,
5.3671875000,0,-1.0293368101,0.7764868736,1.1622653008,-0.9114608765,-1.0032688379,0.3096138239,0.1570489407,0.4952945113,1.2444497347,-0.7939145565,-2.4699981213,0.3107573688,2.6608879566,0.5462891459,-1.4968135357,-1.0144181252,,,
5.3750000000,0,-0.8969930410,-0.3560209274,0.1501186043,0.4014063478,0.9785809517,-0.0437076911,-1.9548226595,-0.5091248751,2.3562159538,0.8570809364,-2.0814032555,-0.6467762589,1.3735052347,-0.2000023276,-0.6523013115,1.4063172340,,,
5.3828125000,0,-1.0285727978,-1.3519449234,1.1064393520,0.9163208008,-0.7330672145,1.0922182798,-0.2438941598,-2.6904397011,1.1026123762,2.2945284843,-1.0024027824,-0.3726960421,0.1330951750,-1.1945182085,0.3031626940,1.1920934916,,,
5.3906250000,0,-1.3792818785,-1.3790366650,1.6716367006,-0.8747630715,1.0721088648,0.8129327893,-0.2561529875,-1.4905525446,-1.3892500401,2.4053146839,-0.2519317567,0.4963545799,-0.0107406797,-0.3503937125,-1.0864785910,-1.1958954334,,,
5.3984375000,0,-1.8417807817,-0.5663444996,0.2472553551,0.1861969531,-0.1773157269,1.9569399357,0.1495923549,-1.0666162968,-1.9585529566,1.1460164785,-0.2697555423,0.7251162529,0.1924390048,1.9144316912,-2.0280470848,-0.9096149206,,,
5.4062500000,0,-2.2757217884,0.1312164068,-0.7036880851,0.3148247898,-0.2675150037,1.0978505611,2.3149514198,-1.7746411562,-0.6357002854,-0.4077717662,-0.5185713172,-0.0059264088,-0.4979412854,2.8050174713,0.3289673626,-1.3651142120,,,
5.4140625000,0,-2.5463502407,-0.0895795077,0.3701204658,-1.5787305832,-0.0285595097,1.7316393852,0.8898175359,0.5078942776,-0.1407123953,-0.9907676578,-0.1178474054,-0.7026504278,-1.8486086130,0.9660506248,2.4010150433,-0.5279250741,,,
5.4218750000,0,-2.5615928173,-1.0589103699,0.9860186577,-0.4247812629,-2.0176625252,0.0999998525,2.6581542492,1.4382121563,-0.8822538257,-0.2513952553,1.1503560543,-0.2520778179,-2.2983164787,-1.4097774029,0.7144275308,0.7568379641,,,
5.4296875000,0,-2.2974619865,-1.8075215816,-0.2885142565,-0.2639914453,-0.5749369860,0.4091653526,1.0341322422,-0.1278917789,-0.7829955220,0.9430797100,2.5064704418,1.2126811743,-1.0600819588,-1.4684342146,-0.9643193483,-1.3650600910,,,
5.4375000000,0,-1.8048176765,-1.5580047369,-0.9016679525,-1.8260611296,-2.7307820320,-1.4633131027,0.4841842651,0.6759067178,0.1811773926,1.2812898159,2.8710467815,2.4071855545,0.6979222298,0.3678684831,0.9381884336,-0.0669585317,,,
5.4453125000,0,-1.1956275702,-0.5214143395,0.4899825454,-0.2214195579,-1.4037519693,-0.7828791738,0.7446746230,0.7569757700,-0.2470543832,0.1918946505,1.9035277367,2.3485720158,1.2539211512,1.0685641766,2.4030768871,2.8774449825,,,
5.4531250000,0,-0.6124902964,0.3143684864,1.2766330242,0.2184791267,-1.7905272245,-2.2296888828,-1.2634960413,-1.1235072613,-1.9605772495,-1.6076221466,0.3374202847,1.4524297714,0.4708805084,-0.6457882524,-0.1594882458,0.5820853710,,,
5.4609375000,0,-0.1897743344,0.1885627806,0.1889850795,-0.9111949801,-1.7338529825,-0.7685071230,0.7086704969,0.1661016047,-2.0238642693,-2.6971967220,-0.7259958386,0.9822544456,-0.1818251163,-2.4919548035,-2.5280416012,-0.3593513668,,,
5.4687500000,0,-0.0170188658,-0.6612787843,-0.1485118717,1.0564098358,0.0617583804,-1.7364259958,-0.5083758831,1.6482162476,0.2466201484,-2.1784729958,-0.8534994125,1.5158264637,0.2942906618,-1.8778707981,-0.9411767125,0.7136148214,,,
5.4765625000,0,-0.1146269068,-1.2480689287,1.3979997635,1.5307856798,-1.1075099707,0.1693162769,0.6292465925,0.6708062291,1.9070140123,-0.4670337141,-0.6066074967,2.2571148872,1.1008069515,0.5294013619,0.7818383574,-0.3194134533,,,
5.4843750000,0,-0.4285093844,-0.8497117162,2.1185646057,0.4666880369,1.3791269064,-0.9035369158,1.1683363914,1.7951176167,1.3431868553,1.0530183315,-0.8473985791,2.0118827820,0.8516477942,1.9024603367,-0.7139120102,-0.1737028658,,,
5.4921875000,0,-0.8451463580,0.2468950599,0.9334377646,2.3351392746,0.1662634611,0.7829318047,-0.3209198415,2.5279686451,0.5826847553,1.2238131762,-1.7519888878,0.6621084809,-0.3911676705,1.1471614838,-1.9130120277,-1.1555734873,,,
5.5000000000,0,-1.2229353189,1.0323847532,0.5501365066,2.3745956421,1.2567085028,-0.8925030828,0.9514299631,0.0302426722,1.0774195194,0.1160327569,-2.5552327633,-0.6230770946,-1.0974133015,-0.0140298791,0.0090098828,-2.3967692852,,,
5.5078125000,0,-1.4312326908,0.7996321917,1.9141874313,0.9656692743,1.2296707630,0.3769598901,-1.6809558868,-0.4272360206,1.1708149910,-1.0463118553,-2.3004260063,-0.7030692697,-0.3300535679,0.1200141162,1.8170003891,0.7473389506,,,
5.5156250000,0,-1.3863861561,-0.1395178884,2.2578258514,2.4186389446,0.0824733898,-1.7056914568,-1.1781471968,0.0099259606,-0.1332405955,-0.9830194116,-0.8368681669,0.2429270446,0.9261518121,0.9531760812,1.0567231178,1.0588341951,,,
5.5234375000,0,-1.0748810768,-0.7771965861,0.7227877975,1.8696213961,1.3912800550,-0.3612783253,-1.8238159418,-1.8388037682,-0.6853114367,0.4825140238,0.9537321329,0.9726914763,1.0144305229,0.9324926138,0.1644160897,-1.2554341555,,,
5.5312500000,0,-0.5572542548,-0.4421748221,0.1074950248,0.1444010437,-0.8517984152,-2.1947879791,-2.5330264568,-1.2281121016,0.8873713613,2.2275197506,1.9456647635,0.6729483008,-0.2258362174,-0.0463904068,0.6808831096,0.9574491978,,,
5.5390625000,0,0.0482989624,0.5124112964,1.1806478500,1.3658204079,0.7201473117,-0.2057607323,-0.3765028119,0.6639358401,2.1749932766,2.7857949734,1.7904058695,-0.0897030309,-1.2880884409,-0.8247675300,0.7740675211,1.9619771242,,,
5.5468750000,0,0.5981327891,1.0686465502,1.1408817768,0.5654324293,-0.5193964839,-1.4662010670,-1.5267778635,-0.5193883777,0.8844722509,1.6278349161,1.1545438766,-0.0864803046,-1.0286102295,-0.9493713379,-0.1132608876,0.5293712020,,,
5.5546875000,0,0.9623497725,0.5835826993,-0.6424664855,-1.0387620926,-0.0159440581,1.0977860689,0.8046052456,-0.5593435168,-1.2405445576,-0.3592215478,0.9535640478,1.0481944084,-0.1241993904,-1.0333586931,-0.6078670621,0.4570599198,,,
5.5625000000,0,1.0602477789,-0.5526131988,-1.3015059233,0.4048041999,0.9260476232,-0.0056598787,0.3748627603,0.3982692063,-1.5667178631,-1.6241912842,1.3765146732,2.3082790375,-0.0007569274,-1.2188644409,-0.8772704601,-1.0426486731,,,
5.5703125000,0,0.8823016286,-1.3122386932,-0.2624838054,-0.2164842337,-0.0352655575,2.4597661495,0.1265579462,-1.6984943151,-0.9068716168,-1.2882379293,1.7010025978,2.4420356750,-0.7562882900,-0.7208054066,-1.4306144714,-0.8144385219,,,
5.5781250000,0,0.4926564693,-1.0755116940,-0.3658106029,-1.3596768379,2.2846128941,0.8258141279,1.0190052986,-2.2967672348,-1.2664165497,0.1040965989,1.0845841169,1.3861956596,-0.9763051271,0.5871787071,-0.9544452429,0.7560222149,,,
5.5859375000,0,0.0114502693,-0.2584616244,-2.0362839699,0.4883899093,0.7431418300,2.6674876213,-1.2157155275,-0.5323178172,-1.7357785702,1.0832035542,-0.4834929705,0.3130204380,0.2725535333,1.3808858395,0.4921393991,-1.9199270010,,,
5.5937500000,0,-0.4181886911,0.1177445948,-2.3795950413,0.0725876689,2.3617906570,0.3383104503,0.4243963659,-1.0550382137,-0.4948565364,0.5708695054,-2.0561504364,0.2393100411,2.0029187202,0.6985567212,0.5077983737,-1.9556424618,,,
5.6015625000,0,-0.6694238186,-0.5239603519,-1.0481210947,-0.7483916879,1.5964006186,1.7606796026,-0.7398794889,-0.4716759026,1.0722606182,-1.1411601305,-2.5775601864,0.8505030870,2.4353911877,-0.3119762838,-0.5305724144,1.4756473303,,,
5.6093750000,0,-0.6665053964,-1.7204245329,-0.9323481917,1.2052338123,1.0084320307,-0.7238894701,0.1485659331,2.0566742420,0.4062631130,-2.6185121536,-1.8645131588,0.9320135117,1.2232252359,0.1487262696,0.4522585869,0.6831479073,,,
5.6171875000,0,-0.4055415988,-2.4342613220,-2.2710454464,0.6088587642,1.6219041348,0.9381838441,1.5965925455,1.3196465969,-1.4863756895,-2.5295209885,-0.7381070256,-0.1149360985,-0.1958598793,1.6580356359,2.4339811802,0.0743665025,,,
5.6250000000,0,0.0444460660,-2.1063477993,-2.1751410961,-0.3134057820,-0.7556119561,-1.0996257067,0.7058859468,0.4119513333,-1.4931704998,-0.8212626576,-0.1805775911,-1.4874629974,-0.5513680577,1.7916246653,1.4014188051,1.0649977922,,,
5.6328125000,0,0.5604732633,-1.2203134298,-0.5339893103,1.3333172798,0.5551005602,1.1147983074,2.9445025921,1.5389343500,0.3659598231,1.2098776102,-0.3747828305,-1.8722357750,-0.3179392517,-0.3790677488,-1.3226058483,0.4604484737,,,
5.6406250000,0,0.9993545413,-0.8028222322,-0.2737702429,0.2450394779,-1.6268016100,-0.5123969316,1.0993852615,0.1406768262,1.3394761086,2.0250828266,-0.5946311355,-0.9653428197,-0.8017976880,-2.5503499508,-0.9834477305,1.3216779232,,,
5.6484375000,0,1.2370223999,-1.3701603413,-1.4389686584,-0.9517178535,-0.9461972713,1.8469502926,1.4103177786,-0.8742675185,0.9376807809,1.1645894051,-0.0425829813,0.1787314862,-2.0632462502,-2.1192193031,1.0873684883,0.2734526098,,,
5.6562500000,0,1.2026270628,-2.3970248699,-1.1467455626,0.3664174378,-1.1265876293,0.0292327236,0.7108522058,1.1818443537,1.1926423311,-0.3736986220,1.2364952564,0.3817838430,-2.6077287197,0.1656077355,-0.0530415550,-2.5339384079,,,
5.6640625000,0,0.8980709910,-2.8501193523,0.4966385365,-1.0510541201,-1.8266421556,1.9019747972,-1.1832799911,1.1205698252,2.1328408718,-1.0334430933,2.3134272099,-0.3040999174,-1.3420978785,1.1711698771,-2.7443506718,-0.3317612410,,,
5.6718750000,0,0.3976207972,-2.2417740822,0.5701112747,-2.2096443176,0.0309696980,-0.5154886842,0.1753236651,0.4650933146,1.4870370626,-0.0899562687,2.2626240253,-0.7245182395,0.8474142551,-0.2434585243,-1.7071439028,0.5935798287,,,
5.6796875000,0,-0.1722950488,-1.1277335882,-0.7486594319,-0.8139780164,-1.5289970636,0.7869106531,-1.7152544260,2.0719840527,-0.6641558409,1.6914894581,1.0856200457,-0.0689209178,2.0748958588,-1.6725883484,1.3914693594,-1.9409763813,,,
5.6875000000,0,-0.6675703526,-0.5407990217,-0.5706619024,-2.0914492607,0.6138518453,-1.9121378660,0.0026874137,1.0041364431,-1.3350976706,2.7138032913,-0.2679016292,1.0971719027,1.7205888033,-0.6585385203,1.2049249411,-0.5954393148,,,
5.6953125000,0,-0.9657358527,-0.9386359453,0.8071533442,-2.7614049911,-0.4765811265,-0.5916516185,-0.0277121328,-1.2724269629,0.2877262831,1.9515002966,-0.8094254136,1.4530535936,0.9782868028,1.7993544340,-0.8578912020,0.9171422124,,,
5.7031250000,0,-0.9993320107,-1.7401252985,0.5058014393,-0.9323847294,-0.0217520278,-2.8556845188,-0.3771461546,-0.6096976399,1.3571087122,-0.1310454309,-0.4388778508,0.4678339064,1.0264050961,2.6783163548,0.0105423806,0.8298799396,,,
5.7109375000,0,-0.7741953135,-1.9235906601,-1.0604760647,-1.8330318928,0.2975330353,-0.9339948297,1.0218495131,-1.2523747683,0.2713907361,-1.9572737217,0.0374508537,-0.9625867605,1.3824563026,1.0891287327,2.2876038551,1.6398580074,,,
5.7187500000,0,-0.3676474094,-1.0758446455,-1.0038319826,-1.9472510815,-1.3667572737,-2.4568164349,-1.3484948874,-2.5295991898,-0.9330450296,-2.1882994175,-0.1993636787,-1.5447272062,0.6987466216,-0.7701010704,1.5704987049,-0.0520148352,,,
5.7265625000,0,0.0929128528,0.1793995202,0.1898024678,0.1930654794,0.0670039430,-0.0360895023,-0.2866219580,-0.4489094019,-0.7458352447,-0.8665075898,-1.0974736214,-1.0656697750,-1.1346659660,-0.8814817667,-0.7563503385,-0.2923485935,,,
5.7343750000,0,0.4651470184,0.8114592433,-0.3089432418,-0.5981819034,-2.2173426151,-1.2545907497,-1.8883523941,0.2746987641,-0.7780985832,0.6481346488,-1.7673538923,-0.5733823776,-2.5387818813,0.0490690656,-0.9250286818,1.8730486631,,,
5.7421875000,0,0.6310105920,0.4279404581,-1.8666075468,-0.5493975282,-0.9284350872,0.9991695881,-2.1668500900,-0.9468848109,-2.0375349522,0.8929356933,-1.3989422321,-1.0575658083,-2.1555578709,0.1404674947,0.0247388389,-0.8016182184,,,
5.7500000000,0,0.5293284059,-0.3318026364,-1.6331118345,1.4324402809,-1.7371455431,-0.5594614744,-0.8871966600,0.2394765615,-2.3817644119,-0.3980669379,-0.1249151900,-2.2119619846,-0.5786080956,-0.8155326247,-0.4969199300,-2.5825641155,,,
5.7578125000,0,0.1727812290,-0.4565371871,-0.3062626123,0.2966683507,-1.6764812469,1.0739425421,-1.9756946564,0.0585999377,-0.4041751027,-2.0524868965,1.0579091311,-2.7600889206,0.4325829148,-1.4089173079,-1.3570212126,-0.0578582250,,,
5.7656250000,0,-0.3553534150,0.3977319896,-0.6783865690,0.1151113212,-0.1876662970,-0.9105126858,0.7996955514,-2.0454192162,1.4787117243,-2.4906640053,1.2416456938,-1.9638652802,0.1997130960,-0.9409149885,-0.9108342528,-0.2480557859,,,
5.7734375000,0,-0.9238159060,1.5507370234,-1.9277369976,1.6549357176,-1.2895139456,0.3709100783,0.1276984215,-0.9238420725,0.8655130267,-1.1261510849,0.4779192507,-0.5232625008,-0.1793987304,-0.1963622570,-0.1995241940,-0.5579671264,,,
5.7812500000,0,-1.3891376257,1.9877953529,-1.2823673487,0.0651488975,1.3012658358,-1.4782334566,1.1376683712,0.1495628655,-0.6290668249,1.0945227146,-0.3098119795,0.2064000666,0.4403161705,0.1670717448,0.1651991308,0.2754934728,,,
5.7890625000,0,-1.6347714663,1.3922483921,0.3310960233,-0.2898117006,0.1762214601,0.0812563226,1.6525204182,-0.6076865196,-0.4230442345,2.4901597500,-0.2778288722,-0.2422153652,1.5337029696,0.5830410719,0.9646464586,-0.1762612462,,,
5.7968750000,0,-1.6028554440,0.4663261771,0.1578090936,1.0162073374,1.7023100853,-1.1151666641,-0.1223823875,1.3358672857,0.6631699800,2.0857520103,0.4901174903,-0.9672077894,1.5875751972,1.3399364948,1.3847649097,1.8235694170,,,
