Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Label,Stage
12.10546875,0,0.1348973215,-0.9290136695,0.9193198681,-0.4572544694,p,speaking
12.109375,0,0.3332388401,-0.5782755613,0.8416467309,-0.9659947753,p,speaking
12.11328125,0,0.5579361916,-0.0259479862,1.3028954268,-0.4236378372,p,speaking
12.1171875,0,0.7913356423,0.6039212346,1.9839116335,0.6754095554,p,speaking
12.12109375,0,1.0151253939,1.1670510769,2.4235491753,1.2956159115,p,speaking
12.125,0,1.2116193771,1.5382575989,2.2960259914,0.9141095877,p,speaking
12.12890625,0,1.3649973869,1.6455397606,1.6073914766,0.0499252044,p,speaking
12.1328125,0,1.4624156952,1.4895825386,0.6934350133,-0.2715606391,p,speaking
12.13671875,0,1.4949092865,1.1433337927,0.0202615466,0.4281039238,p,speaking
12.140625,0,1.4580247402,0.7317712903,-0.0930972695,1.5852687359,p,speaking
12.14453125,0,1.3521374464,0.3974106014,0.3360213935,2.1629998684,p,speaking
12.1484375,0,1.1824326515,0.2610058188,0.9660148621,1.703291297,p,speaking
12.15234375,0,0.9585513473,0.3882182837,1.3372349739,0.7884391546,p,speaking
12.15625,0,0.6939247251,0.771389842,1.1488139629,0.4406796694,p,speaking
12.16015625,0,0.4048447013,1.3314180374,0.4403091967,1.0733793974,p,speaking
12.1640625,0,0.1093348712,1.9392213821,-0.4306237996,2.0649752617,p,speaking
12.16796875,0,-0.1740995049,2.4509139061,-1.0011911392,2.3908979893,p,speaking
12.171875,0,-0.4277551472,2.7470500469,-0.9795637727,1.6682907343,p,speaking
12.17578125,0,-0.6359585524,2.7651867867,-0.418825537,0.5467607379,p,speaking
12.1796875,0,-0.786152482,2.5168383121,0.3153728247,0.046157591,p,speaking
12.18359375,0,-0.8697652221,2.0841810703,0.7640744448,0.5175863504,p,speaking
12.1875,0,-0.8828020096,1.597409606,0.6499014497,1.2885531187,p,speaking
12.19140625,0,-0.826117754,1.198953867,0.0429728627,1.3544832468,p,speaking
12.1953125,0,-0.7053513527,1.0043637753,-0.6814849377,0.4102931619,p,speaking
12.19921875,0,-0.5305271745,1.0705832243,-1.0684455633,-0.8315908313,p,speaking
12.203125,0,-0.3153502345,1.380308032,-0.8563870788,-1.3617430925,p,speaking
12.20703125,0,-0.0762455687,1.8467168808,-0.1349315494,-0.8972645998,p,speaking
12.2109375,0,0.1687921137,2.3372769356,0.7075925469,-0.1633914858,p,speaking
12.21484375,0,0.4014579058,2.7101006508,1.2152935266,-0.1458733231,p,speaking
12.21875,0,0.6044175625,2.8528900146,1.1361961365,-1.0778158903,p,speaking
12.22265625,0,0.7625204325,2.7137908936,0.5715369582,-2.1958189011,p,speaking
12.2265625,0,0.8638596535,2.3157060146,-0.0864802077,-2.5146381855,p,speaking
12.23046875,0,0.9006060362,1.7501373291,-0.3911668956,-1.8294812441,p,speaking
12.234375,0,0.8695573807,1.1522474289,-0.1104361787,-0.922560811,p,speaking
12.23828125,0,0.7723643184,0.6639740467,0.6326601505,-0.7630622983,p,speaking
12.2421875,0,0.6154181361,0.3953026235,1.4321260452,-1.5175321102,p,speaking
12.24609375,0,0.4094070196,0.394312799,1.840752244,-2.3812303543,p,speaking
12.25,0,0.1685728133,0.6342037916,1.636674881,-2.4026060104,p,speaking
12.25390625,0,-0.0902805626,1.0208542347,0.9551825523,-1.4588611126,p,speaking
12.2578125,0,-0.3489578068,1.4188424349,0.2068750709,-0.3862443268,p,speaking
12.26171875,0,-0.5891401172,1.6887927055,-0.1688048244,-0.1318330765,p,speaking
12.265625,0,-0.7936620712,1.7258114815,0.0329238065,-0.792762816,p,speaking
12.26953125,0,-0.9477085471,1.4884767532,0.6594247222,-1.5237683058,p,speaking
12.2734375,0,-1.0398480892,1.0104317665,1.2921441793,-1.407202363,p,speaking
12.27734375,0,-1.0628303289,0.3914057314,1.4975785017,-0.3968424797,p,speaking
12.28125,0,-1.014092803,-0.2298808694,1.0874339342,0.6285465956,p,speaking
12.28515625,0,-0.8959408402,-0.7135030031,0.2321943492,0.7568279505,p,speaking
12.2890625,0,-0.7153881192,-0.9564550519,-0.6399184465,-0.0309909973,p,speaking
12.29296875,0,-0.4836698472,-0.9206652045,-1.0981141329,-0.8452846408,p,speaking
12.296875,0,-0.2154615074,-0.643225491,-0.9655705094,-0.7990369201,p,speaking
12.30078125,0,0.0721419901,-0.2260339856,-0.423761785,0.0848443955,p,speaking
12.3046875,0,0.360815376,0.1923092306,0.0978590325,0.8966988325,p,speaking
12.30859375,0,0.6322776675,0.4746487737,0.1807364523,0.7701122761,p,speaking
12.3125,0,0.8695632219,0.5230069757,-0.3303924203,-0.2309822589,p,speaking
12.31640625,0,1.0582010746,0.305560559,-1.2327443361,-1.1740708351,p,speaking
12.3203125,0,1.1872199774,-0.1345336437,-2.0851480961,-1.2057532072,p,speaking
12.32421875,0,1.2499084473,-0.6908837557,-2.4705042839,-0.4177860022,p,speaking
12.328125,0,1.2442787886,-1.2229602337,-2.243928194,0.2526908219,p,speaking
12.33203125,0,1.173199892,-1.5945715904,-1.6180329323,-0.0133696375,p,speaking
12.3359375,0,1.0441923141,-1.7111731768,-1.0343129635,-1.0738607645,p,speaking
12.33984375,0,0.8688985705,-1.5457843542,-0.8976716995,-1.9640350342,p,speaking
12.34375,0,0.6622647643,-1.1464112997,-1.3330638409,-1.8753982782,p,speaking
12.34765625,0,0.4414930642,-0.622938931,-2.1099886894,-0.9756128192,p,speaking
12.3515625,0,0.2248355448,-0.117085889,-2.7800562382,-0.2323721796,p,speaking
12.35546875,0,0.0303152427,0.2363445908,-2.9452664852,-0.421292305,p,speaking
12.359375,0,-0.1255373061,0.3462990522,-2.4963698387,-1.3310812712,p,speaking
12.36328125,0,-0.2288434654,0.1902990341,-1.6785867214,-1.9777553082,p,speaking
12.3671875,0,-0.2693511844,-0.1795454025,-0.9453295469,-1.6092185974,p,speaking
12.37109375,0,-0.2411568761,-0.650980413,-0.6874998212,-0.4743844867,p,speaking
12.375,0,-0.1431241781,-1.0825507641,-1.0004326105,0.4285916984,p,speaking
12.37890625,0,0.0210295636,-1.3425582647,-1.6280100346,0.3679497838,p,speaking
12.3828125,0,0.2429852486,-1.3453564644,-2.1173834801,-0.379178673,p,speaking
12.38671875,0,0.5103948116,-1.0750328302,-2.0916333199,-0.8154627085,p,speaking
12.390625,0,0.8077349067,-0.5899854302,-1.4770784378,-0.2482518554,p,speaking
12.39453125,0,1.1173819304,-0.0071380837,-0.5490957499,0.9961551428,p,speaking
12.3984375,0,1.4208335876,0.5298820734,0.2310176045,1.8984845877,p,speaking
12.40234375,0,1.6999915838,0.8898856044,0.4904962182,1.780087471,p,speaking
12.40625,0,1.938416481,0.9898545742,0.1665766835,0.9889455438,p,speaking
12.41015625,0,2.1224665642,0.8174778223,-0.4575866461,0.5378053188,p,speaking
12.4140625,0,2.2422418594,0.4343141317,-0.924031496,1.0641975403,p,speaking
12.41796875,0,2.2922668457,-0.041282516,-0.8756371737,2.1745381355,p,speaking
12.421875,0,2.2718658447,-0.4667932987,-0.2712368965,2.842263937,p,speaking
12.42578125,0,2.1852030754,-0.7147757411,0.5886341333,2.4535732269,p,speaking
12.4296875,0,2.0409841537,-0.7079595327,1.2407932281,1.4329814911,p,speaking
12.43359375,0,1.8518437147,-0.4405760467,1.3360744715,0.8099389672,p,speaking
12.4375,0,1.633457303,0.0199251845,0.8479589224,1.1690522432,p,speaking
12.44140625,0,1.4034410715,0.551245153,0.0882593319,2.0558505058,p,speaking
12.4453125,0,1.180118084,1.009655714,-0.4795287251,2.4448018074,p,speaking
12.44921875,0,0.9812338948,1.2693135738,-0.5174546838,1.7915091515,p,speaking
12.453125,0,0.8227136135,1.2566934824,-0.0149329631,0.5944344997,p,speaking
12.45703125,0,0.7175455689,0.9707041383,0.7056744099,-0.1076776907,p,speaking
12.4609375,0,0.6748700738,0.4829743803,1.1830374002,0.2102982104,p,speaking
12.46484375,0,0.6993373036,-0.0817688555,1.0942320824,1.0305981636,p,speaking
12.46875,0,0.7907778621,-0.5798530579,0.4494019747,1.3281462193,p,speaking
12.47265625,0,0.9442101121,-0.8879829645,-0.4128771424,0.6238149405,p,speaking
12.4765625,0,1.1501832008,-0.9369571805,-1.0267846584,-0.5204204917,p,speaking
12.48046875,0,1.395432353,-0.7305381894,-1.0765656233,-1.0702838898,p,speaking
12.484375,0,1.6637996435,-0.3443053067,-0.5839561224,-0.5712966919,p,speaking
12.48828125,0,1.9373581409,0.095194526,0.1064646244,0.3900465667,p,speaking
12.4921875,0,2.197658062,0.44528234,0.5351883173,0.7868613601,p,speaking
12.49609375,0,2.4270117283,0.5864205956,0.4044332504,0.2008625716,p,speaking
12.5,0,2.6097233295,0.4551593959,-0.2421426177,-0.7514377236,p,speaking
12.50390625,0,2.7331826687,0.0617237054,-1.0443075895,-1.0505017042,p,speaking
12.5078125,0,2.7887415886,-0.5125794411,-1.5398396254,-0.3182735145,p,speaking
12.51171875,0,2.7723171711,-1.1374257803,-1.4403685331,0.791324079,p,speaking
12.515625,0,2.684674263,-1.6689655781,-0.803332746,1.2548394203,p,speaking
12.51953125,0,2.5313718319,-1.9890158176,0.0028933433,0.7184209228,p,speaking
12.5234375,0,2.322375536,-2.0372149944,0.5198100209,-0.147267282,p,speaking
12.52734375,0,2.0713627338,-1.8273299932,0.4733216166,-0.3385232985,p,speaking
12.53125,0,1.7947688103,-1.4432457685,-0.0623947047,0.4498874843,p,speaking
12.53515625,0,1.5106422901,-1.015742898,-0.7097946405,1.5067907572,p,speaking
12.5390625,0,1.2373876572,-0.6864258051,-1.0147508383,1.8251360655,p,speaking
12.54296875,0,0.9924830794,-0.5686927438,-0.7194117308,1.1254429817,p,speaking
12.546875,0,0.7912637591,-0.7164450884,0.0822608769,0.1372425407,p,speaking
12.55078125,0,0.6458550096,-1.1091146469,0.9994269609,-0.148724556,p,speaking
12.5546875,0,0.5643290877,-1.657112956,1.5769110918,0.5061892271,p,speaking
12.55859375,0,0.550145328,-2.2262129784,1.5661433935,1.344555974,p,speaking
12.5625,0,0.6019124389,-2.6741800308,1.0723023415,1.3873779774,p,speaking
12.56640625,0,0.7134889364,-2.8896167278,0.4895913899,0.4361544847,p,speaking
12.5703125,0,0.8744153976,-2.822373867,0.2634358704,-0.7208406329,p,speaking
12.57421875,0,1.0706481934,-2.4971964359,0.6220267415,-1.1088367701,p,speaking
12.578125,0,1.2855434418,-2.0068633556,1.4379854202,-0.556344986,p,speaking
12.58203125,0,1.5010221004,-1.48670578,2.3030157089,0.1360932887,p,speaking
12.5859375,0,1.6988366842,-1.0774812698,2.7708761692,0.0202823114,p,speaking
12.58984375,0,1.8618481159,-0.8867877126,2.6232223511,-1.0241962671,p,speaking
12.59375,0,1.9752272367,-0.9595860243,1.9991686344,-2.1598286629,p,speaking
12.59765625,0,2.0274949074,-1.265912652,1.3110189438,-2.4394583702,p,speaking
12.6015625,0,2.0113279819,-1.7091501951,0.9966426492,-1.7670220137,p,speaking
12.60546875,0,1.9240771532,-2.1525871754,1.2567778826,-0.9898963571,p,speaking
12.609375,0,1.7679578066,-2.4569876194,1.9345684052,-1.0287569761,p,speaking
12.61328125,0,1.5499024391,-2.5188741684,2.609464407,-1.9336816072,p,speaking
12.6171875,0,1.2810841799,-2.2990283966,2.8492677212,-2.8305048943,p,speaking
12.62109375,0,0.9761450887,-1.8333997726,2.4693980217,-2.8122944832,p,speaking
12.625,0,0.652181685,-1.2234288454,1.6441340446,-1.86564219,p,speaking
12.62890625,0,0.3275608718,-0.6084368229,0.8032086492,-0.8858692646,p,speaking
12.6328125,0,0.0206463356,-0.1276468337,0.3756501973,-0.7655562162,p,speaking
12.63671875,0,-0.2514743805,0.1177563444,0.5342291594,-1.487059474,p,speaking
12.640625,0,-0.4741737545,0.092131719,1.0934951305,-2.1455562115,p,speaking
12.64453125,0,-0.6362964511,-0.165083766,1.6224268675,-1.8789012432,p,speaking
12.6484375,0,-0.7309296131,-0.5504233837,1.7042127848,-0.7545428276,p,speaking
12.65234375,0,-0.7558768988,-0.9249908328,1.187579155,0.2924284339,p,speaking
12.65625,0,-0.713803947,-1.1527719498,0.2791467905,0.407087177,p,speaking
12.66015625,0,-0.6120445132,-1.1381559372,-0.5785204172,-0.3192745745,p,speaking
12.6640625,0,-0.4620814323,-0.8523793817,-0.9701910615,-0.9489809275,p,speaking
12.66796875,0,-0.2787380219,-0.3416454494,-0.7549604774,-0.6615071893,p,speaking
12.671875,0,-0.0791367218,0.2853114009,-0.1491061598,0.4034284055,p,speaking
12.67578125,0,0.1185025871,0.8868071437,0.404776454,1.2843370438,p,speaking
12.6796875,0,0.2961405516,1.326832056,0.5039736032,1.1767401695,p,speaking
12.68359375,0,0.4371838272,1.512132287,0.0277757421,0.252866596,p,speaking
12.6875,0,0.527649343,1.4175879955,-0.7894707322,-0.5147228837,p,speaking
12.69140625,0,0.557146728,1.0929348469,-1.4981373549,-0.3454646766,p,speaking
12.6953125,0,0.5196096897,0.6489865184,-1.7022316456,0.5542171001,p,speaking
12.69921875,0,0.4137259722,0.2271378338,-1.2964470387,1.2049891949,p,speaking
12.703125,0,0.2430355102,-0.0394943208,-0.5294073224,0.8590158224,p,speaking
12.70703125,0,0.0156899747,-0.062640138,0.1447681189,-0.2311421335,p,speaking
12.7109375,0,-0.2561094761,0.1768670231,0.3377111554,-1.0645128489,p,speaking
12.71484375,0,-0.5569569468,0.6237956285,-0.0415324196,-0.9074932933,p,speaking
12.71875,0,-0.869310379,1.1636338234,-0.7331153154,-0.0363904014,p,speaking
12.72265625,0,-1.1747094393,1.6539765596,-1.2832194567,0.5512807369,p,speaking
12.7265625,0,-1.4550572634,1.9635801315,-1.3171722889,0.161676541,p,speaking
12.73046875,0,-1.6938780546,2.0083799362,-0.7652888894,-0.8811308146,p,speaking
12.734375,0,-1.8774607182,1.7745981216,0.0938213542,-1.5611274242,p,speaking
12.73828125,0,-1.9958108664,1.3226108551,0.7984452248,-1.2038710117,p,speaking
12.7421875,0,-2.0433437824,0.7705098391,0.9785809517,-0.1623123437,p,speaking
12.74609375,0,-2.0192699432,0.2618659437,0.575864315,0.545293808,p,speaking
12.75,0,-1.9276473522,-0.0734733939,-0.123042427,0.2755642831,p,speaking
12.75390625,0,-1.7770940065,-0.1548092961,-0.6595573425,-0.5839655995,p,speaking
12.7578125,0,-1.5801858902,0.0274680629,-0.679099381,-1.0128309727,p,speaking
12.76171875,0,-1.3525766134,0.409435004,-0.14458327,-0.4031764567,p,speaking
12.765625,0,-1.1119039059,0.8713542819,0.6403697729,0.8149436116,p,speaking
12.76953125,0,-0.8765582442,1.2707005739,1.2124254704,1.6071975231,p,speaking
12.7734375,0,-0.6643990874,1.481438756,1.2253799438,1.3849277496,p,speaking
12.77734375,0,-0.4915082753,1.4287874699,0.6571037769,0.5994703174,p,speaking
12.78125,0,-0.3710681796,1.1099383831,-0.1773157269,0.2741879821,p,speaking
12.78515625,0,-0.3124420345,0.5950502157,-0.8140988946,0.9523425698,p,speaking
12.7890625,0,-0.3205213547,0.0082434062,-0.9180861712,2.1354608536,p,speaking
12.79296875,0,-0.3953850865,-0.506198287,-0.4828010201,2.7859628201,p,speaking
12.796875,0,-0.5322950482,-0.8231580853,0.1665144414,2.3810181618,p,speaking
12.80078125,0,-0.722027421,-0.8707712889,0.5686924458,1.4416753054,p,speaking
12.8046875,0,-0.9515176415,-0.6499253511,0.404006511,0.9971078038,p,speaking
12.80859375,0,-1.2047731876,-0.2338322997,-0.3129888177,1.5312049389,p,speaking
12.8125,0,-1.4639911652,0.2522071004,-1.2406389713,2.4873027802,p,speaking
12.81640625,0,-1.710801959,0.6653003693,-1.9131227732,2.836848259,p,speaking
12.8203125,0,-1.9275536537,0.884264946,-2.0176625252,2.1312885284,p,speaking
12.82421875,0,-2.0985457897,0.842961967,-1.5800635815,0.9629793167,p,speaking
12.828125,0,-2.2111275196,0.5485249758,-0.947525084,0.3643417656,p,speaking
12.83203125,0,-2.2565844059,0.0794867724,-0.5790495276,0.7586850524,p,speaking
12.8359375,0,-2.2307496071,-0.4356828332,-0.7689811587,1.5338945389,p,speaking
12.83984375,0,-2.1342988014,-0.8537473083,-1.4692417383,1.6741046906,p,speaking
12.84375,0,-1.9727082253,-1.0559424162,-2.3167328835,0.8040781617,p,speaking
12.84765625,0,-1.7558773756,-0.9805307984,-2.8495275974,-0.4204464555,p,speaking
12.8515625,0,-1.4974440336,-0.6397486925,-2.7824263573,-0.9753040671,p,speaking
12.85546875,0,-1.2138389349,-0.1165010333,-2.1769118309,-0.5070304871,p,speaking
12.859375,0,-0.9231450558,0.4582900107,-1.4037519693,0.3123147488,p,speaking
12.86328125,0,-0.6438432336,0.9414759874,-0.9206582904,0.4767450392,p,speaking
12.8671875,0,-0.3935290575,1.2168035507,-0.9981376529,-0.3220572472,p,speaking
12.87109375,0,-0.1876923293,1.2266458273,-1.5576863289,-1.3767261505,p,speaking
12.875,0,-0.0386432745,0.9876480103,-2.2192087173,-1.68463099,p,speaking
12.87890625,0,0.0453392826,0.5860006809,-2.5292606354,-0.971122086,p,speaking
12.8828125,0,0.0605784692,0.1536374688,-2.2334389687,0.029287722,p,speaking
12.88671875,0,0.0082489597,-0.1681169719,-1.4298065901,0.3209764957,p,speaking
12.890625,0,-0.1057119146,-0.2674849033,-0.5114631057,-0.3393004835,p,speaking
12.89453125,0,-0.2710252404,-0.0930851623,0.0673758388,-1.1982992887,p,speaking
12.8984375,0,-0.4737943709,0.3317623734,0.0617583804,-1.2806602716,p,speaking
12.90234375,0,-0.697481215,0.9151997566,-0.4190265536,-0.3907999396,p,speaking
12.90625,0,-0.9240666032,1.5217746496,-0.9786472917,0.6810033917,p,speaking
12.91015625,0,-1.1353142262,2.0093302727,-1.172831893,0.9590236545,p,speaking
12.9140625,0,-1.3140491247,2.2677335739,-0.7771738172,0.2718989849,p,speaking
12.91796875,0,-1.4453632832,2.2488298416,0.0767470971,-0.5786678791,p,speaking
12.921875,0,-1.5176615715,1.9794154167,0.978466928,-0.6423493624,p,speaking
12.92578125,0,-1.5234779119,1.5536752939,1.4828312397,0.2043393105,p,speaking
12.9296875,0,-1.4600031376,1.1071619987,1.3750972748,1.1278531551,p,speaking
12.93359375,0,-1.3292872906,0.7794463634,0.7982404828,1.185814023,p,speaking
12.9375,0,-1.1381040812,0.6756808162,0.1662634611,0.2875612974,p,speaking
12.94140625,0,-0.8974850178,0.8376102448,-0.0845635086,-0.7137520313,p,speaking
12.9453125,0,-0.6219569445,1.2319768667,0.2424326837,-0.891535759,p,speaking
12.94921875,0,-0.3285354674,1.759499073,0.9861649275,-0.1898369044,p,speaking
12.953125,0,-0.0355446301,2.2819645405,1.7240822315,0.5228723884,p,speaking
12.95703125,0,0.2386545539,2.6600124836,2.0252695084,0.3450038135,p,speaking
12.9609375,0,0.4769386351,2.7912533283,1.7087994814,-0.7320745587,p,speaking
12.96484375,0,0.6646099687,2.6382753849,0.9526388645,-1.8090692759,p,speaking
12.96875,0,0.7904161215,2.2388670444,0.1878850162,-1.9904042482,p,speaking
12.97265625,0,0.8473292589,1.6956506968,-0.158357501,-1.2917793989,p,speaking
12.9765625,0,0.8330311775,1.1479713917,0.0824733898,-0.6171327829,p,speaking
12.98046875,0,0.7500700951,0.7337429523,0.7208088636,-0.8287857771,p,speaking
12.984375,0,0.6056784391,0.5517084599,1.3239232302,-1.8605579138,p,speaking
12.98828125,0,0.4112642705,0.6344597936,1.4765956402,-2.7797381878,p,speaking
12.9921875,0,0.181611836,0.9396071434,1.031353116,-2.7348380089,p,speaking
12.99609375,0,-0.0661530867,1.361520052,0.1984214336,-1.8214871883,p,speaking
13.0,0,-0.3137608171,1.760420084,-0.5785083175,-0.9823842645,p,speaking
13.00390625,0,-0.5430747271,2.0008502007,-0.8863482475,-1.0435602665,p,speaking
13.0078125,0,-0.7373587489,1.988977313,-0.5884370208,-1.8711334467,p,speaking
13.01171875,0,-0.8824468851,1.6985014677,0.0950386375,-2.5096416473,p,speaking
13.015625,0,-0.9677328467,1.1780703068,0.7201473117,-2.160639286,p,speaking
13.01953125,0,-0.9869117141,0.538163662,0.8861166239,-1.002145052,p,speaking
13.0234375,0,-0.9384207129,-0.0789574161,0.4762020707,-0.0120075187,p,speaking
13.02734375,0,-0.8255493045,-0.5380051136,-0.2717220485,0.0246248282,p,speaking
13.03125,0,-0.6562106609,-0.7475020885,-0.9071313739,-0.6895971298,p,speaking
13.03515625,0,-0.442389667,-0.6846076846,-1.0363855362,-1.1782438755,p,speaking
13.0390625,0,-0.1993077695,-0.4011322558,-0.5584455729,-0.6954460144,p,speaking
13.04296875,0,0.0556393377,-0.0090920171,0.2743625045,0.5053033829,p,speaking
13.046875,0,0.3040952384,0.3502333164,1.006926775,1.4232099056,p,speaking
13.05078125,0,0.5280240178,0.5452583432,1.2531195879,1.3259472847,p,speaking
13.0546875,0,0.7109693885,0.4903852344,0.9260476232,0.4920846522,p,speaking
13.05859375,0,0.8392041326,0.1696844399,0.2889375687,-0.0777823925,p,speaking
13.0625,0,0.9026890993,-0.3585301638,-0.2037889957,0.3139390349,p,speaking
13.06640625,0,0.8957762718,-0.977486968,-0.1800653487,1.3474814892,p,speaking
13.0703125,0,0.8176048398,-1.5437783003,0.4254668355,2.0115718842,p,speaking
13.07421875,0,0.6721648574,-1.9264991283,1.3306671381,1.6367604733,p,speaking
13.078125,0,0.4680219293,-2.0429763794,2.0731267929,0.5809890628,p,speaking
13.08203125,0,0.2177240998,-1.8812981844,2.2853250504,-0.1327635795,p,speaking
13.0859375,0,-0.0630695,-1.5034708977,1.9129939079,0.1431376934,p,speaking
13.08984375,0,-0.3566760719,-1.0283368826,1.2459768057,1.0248111486,p,speaking
13.09375,0,-0.6446176767,-0.5989379883,0.74314183,1.4947522879,p,speaking
13.09765625,0,-0.9089050293,-0.3432683647,0.7562134266,0.9472530484,p,speaking
13.1015625,0,-1.1332864761,-0.33917436,1.3179135323,-0.1864460558,p,speaking
13.10546875,0,-1.3043761253,-0.5930207968,2.121291399,-0.871907711,p,speaking
13.109375,0,-1.4125820398,-1.0379710197,2.7026407719,-0.5214743614,p,speaking
13.11328125,0,-1.4527683258,-1.5523512363,2.718501091,0.4114870131,p,speaking
13.1171875,0,-1.4246083498,-1.9930657148,2.1508975029,0.9006710052,p,speaking
13.12109375,0,-1.3326002359,-2.2349045277,1.3179401159,0.3990600109,p,speaking
13.125,0,-1.1857476234,-2.2049694061,0.683442235,-0.5993680954,p,speaking
13.12890625,0,-0.9969249368,-1.9027802944,0.5795454383,-1.0621688366,p,speaking
13.1328125,0,-0.7819726467,-1.4005545378,1.0084320307,-0.4721077383,p,speaking
13.13671875,0,-0.5585861206,-0.8235753179,1.6418371201,0.6439657211,p,speaking
13.140625,0,-0.3450746834,-0.3160328865,2.0186388493,1.2511349916,p,speaking
13.14453125,0,-0.1590775102,-0.0016966613,1.8221952915,0.8600315452,p,speaking
13.1484375,0,-0.0163267329,0.0498052947,1.071346879,0.022247823,p,speaking
13.15234375,0,0.0704569668,-0.1581414938,0.1106903851,-0.2381950468,p,speaking
13.15625,0,0.0924586877,-0.5502835512,-0.5940829515,0.5234338045,p,speaking
13.16015625,0,0.0453912951,-1.0003470182,-0.7332735062,1.7118691206,p,speaking
13.1640625,0,-0.0701983199,-1.3658715487,-0.3368114531,2.2928552628,p,speaking
13.16796875,0,-0.248960048,-1.5274814367,0.2454734594,1.8423906565,p,speaking
13.171875,0,-0.4811063111,-1.4218281507,0.5551005602,0.9730136395,p,speaking
13.17578125,0,-0.7530873418,-1.0591748953,0.3011822999,0.702070713,p,speaking
13.1796875,0,-1.0485289097,-0.5207999945,-0.4637745321,1.4073016644,p,speaking
13.18359375,0,-1.3493667841,0.0630698353,-1.3738062382,2.4364697933,p,speaking
13.1875,0,-1.6370997429,0.548750937,-1.9672716856,2.7698450089,p,speaking
13.19140625,0,-1.8940722942,0.8182944655,-1.9621027708,2.0591702461,p,speaking
13.1953125,0,-2.1046993732,0.811637342,-1.4237390757,0.9822484851,p,speaking
13.19921875,0,-2.2565460205,0.542904079,-0.7252116799,0.5511004925,p,speaking
13.203125,0,-2.341189146,0.0963919535,-0.3232909143,1.080177784,p,speaking
13.20703125,0,-2.3547964096,-0.3966580629,-0.4847400188,1.8682008982,p,speaking
13.2109375,0,-2.2983894348,-0.7941374779,-1.1265876293,1.9184193611,p,speaking
13.21484375,0,-2.1777653694,-0.9821047783,-1.8660559654,0.961645484,p,speaking
13.21875,0,-2.0030868053,-0.9060792923,-2.2502434254,-0.262807101,p,speaking
13.22265625,0,-1.7881685495,-0.5860177279,-2.0280241966,-0.7553777099,p,speaking
13.2265625,0,-1.5495073795,-0.1108669862,-1.3013466597,-0.2698512971,p,speaking
13.23046875,0,-1.3051282167,0.3858125806,-0.4653166234,0.4425046444,p,speaking
13.234375,0,-1.0733212233,0.7624735832,0.0270817913,0.4073054194,p,speaking
13.23828125,0,-0.8713623881,0.9084188342,-0.0652192533,-0.5710926056,p,speaking
13.2421875,0,-0.7143045664,0.7742052078,-0.6285729408,-1.7035452127,p,speaking
13.24609375,0,-0.6139236093,0.3852800727,-1.2642849684,-2.0165119171,p,speaking
13.25,0,-0.5778936148,-0.1648867279,-1.5289970636,-1.3417443037,p,speaking
