Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Label,Stage
8.078125,0,2410.7692871094,4794.7436523438,1265.6409912109,6023.3334960938,7667.1796875,2248.58984375,3645.1281738281,4300.384765625,7058.58984375,255.3846130371,8195.5126953125,2654.2307128906,540.6409912109,7079.615234375,2105.8974609375,1720.1281738281,v,articulators
8.0859375,0,328.8461303711,4460.384765625,1117.9487304688,47.3076820374,7933.3334960938,5163.4614257813,5900.2563476563,7271.0258789063,546.4102783203,6575.384765625,6372.1796875,1945.8974609375,5952.3076171875,1031.6666259766,1435.3846435547,6434.1025390625,v,articulators
8.09375,0,407.179473877,8357.3076171875,3327.3076171875,4295.2563476563,4732.6923828125,7904.2309570313,5510.0,1019.1025390625,7498.8461914063,7793.0771484375,6099.2309570313,2141.1538085938,970.2564086914,4789.2309570313,6682.9487304688,3884.6154785156,v,articulators
8.1015625,0,5245.1284179688,8007.6923828125,4970.5126953125,4512.6923828125,5982.3076171875,7651.1538085938,7133.4614257813,3811.41015625,7449.3588867188,4270.0,214.230758667,4621.41015625,4900.7690429688,6100.0,5480.8974609375,8355.0,v,articulators
8.109375,0,2116.2819824219,583.4615478516,4892.6923828125,5294.7436523438,4387.6923828125,234.8717803955,2857.9487304688,4269.4873046875,3556.5385742188,1335.5128173828,6415.1284179688,4697.3076171875,385.6410217285,2634.7436523438,3486.6667480469,5488.9741210938,v,articulators
8.1171875,0,1578.4615478516,3428.7180175781,4135.1284179688,4269.1025390625,1093.3333740234,7866.5385742188,5965.8974609375,4021.2819824219,3925.5129394531,3137.3076171875,5439.7436523438,4498.58984375,5470.7690429688,5378.0771484375,3508.3332519531,7149.615234375,v,articulators
8.125,0,2767.3076171875,3440.7692871094,7864.7436523438,172.3076782227,3195.7692871094,2260.1281738281,7012.5639648438,779.3589477539,2904.1025390625,4170.1284179688,981.0256347656,4604.4873046875,3766.5385742188,6443.3334960938,1640.1281738281,285.2564086914,v,articulators
8.1328125,0,1157.9487304688,5417.3076171875,1307.1794433594,4953.8461914063,6053.4614257813,3677.5642089844,1080.6409912109,7948.4614257813,622.9487304688,7218.205078125,1646.4102783203,7411.1538085938,472.9486999512,3612.3076171875,4137.0512695313,6309.7436523438,v,articulators
8.140625,0,2250.1281738281,2072.8205566406,2474.4870605469,7160.0,7989.615234375,3405.7692871094,2601.1538085938,6395.7690429688,7632.5639648438,6390.5126953125,8146.6665039063,2824.3588867188,2284.2307128906,3300.0,3333.0769042969,1078.9743652344,v,articulators
8.1484375,0,181.5384521484,5714.1025390625,596.4102783203,7138.58984375,714.3589477539,8061.6665039063,3637.3076171875,4753.205078125,5867.9487304688,5830.5126953125,921.9230957031,2922.9487304688,6646.9228515625,3298.4614257813,4225.5126953125,4190.7690429688,v,articulators
8.15625,0,7068.8461914063,6363.8461914063,35.5128097534,6833.58984375,7143.0771484375,4829.7436523438,3305.2563476563,371.4102478027,219.1025543213,8328.205078125,5081.41015625,6120.7690429688,8064.8715820313,5888.9741210938,37.5640945435,7422.1796875,v,articulators
8.1640625,0,236.5384521484,6222.3076171875,7143.205078125,6776.1538085938,5300.384765625,6821.794921875,4754.3588867188,1328.5897216797,3806.9230957031,5299.615234375,1826.9230957031,3139.2307128906,8247.0517578125,7744.3588867188,47.6922988892,6990.6411132813,v,articulators
8.171875,0,6689.2309570313,4700.8974609375,7509.615234375,2839.2307128906,4655.2563476563,1125.3846435547,8281.025390625,6273.4614257813,1732.0512695313,4389.2309570313,866.0256347656,5276.1538085938,6339.615234375,7144.8715820313,3101.794921875,8348.4619140625,v,articulators
8.1796875,0,5308.9741210938,1420.8974609375,7406.9228515625,992.0512695313,5065.5126953125,7087.9487304688,3285.8974609375,7863.58984375,623.0769042969,4838.8461914063,6014.3588867188,4883.205078125,3758.205078125,5445.8974609375,1229.6153564453,1896.794921875,v,articulators
8.1875,0,5489.2309570313,3570.2563476563,1774.1025390625,2080.3845214844,2676.41015625,3203.205078125,4686.2822265625,3978.8461914063,28.3333244324,4910.0,1943.8461914063,4121.1538085938,2951.9230957031,3482.6923828125,4110.5126953125,6075.384765625,v,articulators
8.1953125,0,8333.3330078125,2015.7691650391,1491.2821044922,6451.5385742188,4891.41015625,6549.8715820313,6338.9741210938,3614.2307128906,6372.1796875,1752.0512695313,1249.1025390625,3437.6923828125,6663.7177734375,2535.8974609375,8253.58984375,2433.0769042969,v,articulators
8.203125,0,5918.7177734375,6692.9487304688,4070.8974609375,1909.2307128906,5837.6923828125,6226.794921875,1986.0256347656,2420.6411132813,1260.6409912109,839.6153564453,339.3589782715,4341.0258789063,1590.5128173828,1741.9230957031,1745.5128173828,283.7179260254,v,articulators
8.2109375,0,8258.974609375,5771.9228515625,5468.4614257813,6833.205078125,1486.6666259766,4177.9487304688,4896.9228515625,8097.3076171875,2857.6923828125,6391.1538085938,6538.7177734375,347.6922912598,6790.8974609375,7938.4614257813,7182.9487304688,2964.4870605469,v,articulators
8.21875,0,5725.6411132813,5872.9487304688,5851.0258789063,5258.0771484375,5253.0771484375,3620.0,7112.3076171875,6402.3076171875,1617.9487304688,3446.41015625,298.5897216797,4448.0771484375,4726.2822265625,5107.3076171875,5247.8203125,150.8974304199,v,articulators
8.2265625,0,8386.6669921875,7556.0258789063,1876.0256347656,6601.0258789063,200.5128173828,155.6410217285,1857.8205566406,395.5128173828,3470.6411132813,4414.7436523438,7264.615234375,2341.1538085938,7070.0,4598.0771484375,8064.4873046875,5535.5126953125,v,articulators
8.234375,0,2132.8205566406,7349.1025390625,4518.58984375,5926.41015625,4947.8203125,3401.9230957031,243.3333282471,2256.41015625,3314.8718261719,4508.58984375,7620.384765625,8291.41015625,5763.8461914063,3364.3588867188,186.5384521484,697.8204956055,v,articulators
8.2421875,0,4322.3076171875,7905.0,3031.1538085938,809.7435913086,6799.4873046875,5473.205078125,88.3333282471,1420.8974609375,4654.1025390625,6349.7436523438,2028.8461914063,5988.7177734375,4901.2822265625,831.0256347656,5907.4360351563,4237.1796875,v,articulators
8.25,0,6517.4360351563,6316.6665039063,4045.5129394531,2662.9487304688,7974.3588867188,2625.2563476563,8289.4873046875,4162.1796875,5932.4360351563,1338.7178955078,7595.0,5098.3334960938,8326.794921875,6954.3588867188,2725.8974609375,5698.8461914063,v,articulators
8.2578125,0,4444.3588867188,2540.6411132813,5002.1796875,5494.1025390625,329.2307739258,1663.0769042969,5704.8715820313,2852.6923828125,8289.4873046875,5494.615234375,1670.2563476563,8037.4360351563,6990.1284179688,5880.5126953125,5175.7690429688,3674.2307128906,v,articulators
8.265625,0,7516.41015625,336.6666564941,7236.2822265625,5445.2563476563,3149.4870605469,153.7179412842,8036.9228515625,3209.7436523438,2508.9743652344,4323.205078125,1806.6666259766,2168.8461914063,383.9743652344,7209.615234375,3148.4614257813,6218.205078125,v,articulators
8.2734375,0,6488.0771484375,413.0769042969,3970.2563476563,4387.8203125,4255.384765625,1138.9743652344,6914.615234375,1758.7178955078,7171.794921875,3347.4357910156,4903.58984375,8371.6669921875,6682.0512695313,5733.4614257813,2130.2563476563,5820.8974609375,v,articulators
8.28125,0,4656.5385742188,7855.5126953125,1497.4359130859,6535.384765625,318.3333129883,2176.6667480469,2056.6667480469,2116.41015625,6153.3334960938,4414.8715820313,1830.2563476563,687.4359130859,1715.1281738281,1064.4871826172,2744.2307128906,8116.2822265625,v,articulators
8.2890625,0,3501.41015625,7606.6665039063,4845.8974609375,3755.3845214844,93.8461456299,2044.8718261719,6788.8461914063,650.0,5081.794921875,1209.4871826172,1807.9487304688,7730.8974609375,4019.2307128906,7627.8203125,4715.2563476563,207.3076782227,v,articulators
8.296875,0,5035.7690429688,5715.1284179688,3678.3332519531,7608.8461914063,8386.41015625,4981.794921875,1803.9743652344,472.4358825684,2064.6154785156,3271.41015625,6473.205078125,3468.58984375,6859.4873046875,6878.4614257813,1440.5128173828,5444.2309570313,v,articulators
8.3046875,0,7253.205078125,973.3333129883,7490.5126953125,185.2564086914,5803.9741210938,1324.6153564453,1431.6666259766,46.282043457,2822.9487304688,1466.9230957031,5155.0,6992.4360351563,5616.794921875,3837.1794433594,3361.41015625,5995.5126953125,v,articulators
8.3125,0,4337.5639648438,6492.8203125,932.8204956055,8220.0,2790.2563476563,1505.2563476563,1641.0256347656,6281.5385742188,6416.5385742188,2679.4870605469,3099.4870605469,1888.9743652344,3580.7692871094,751.7948608398,3459.6154785156,2905.8974609375,v,articulators
8.3203125,0,3848.4614257813,3679.6154785156,1629.1025390625,1493.7178955078,107.0512695313,4109.7436523438,4474.4873046875,332.5640869141,4155.7690429688,3178.3332519531,3681.2819824219,1469.7435302734,2860.0,5617.4360351563,189.4871673584,7500.6411132813,v,articulators
8.328125,0,6986.41015625,40.8974266052,4393.8461914063,4655.1284179688,297.3076782227,4361.41015625,6928.9741210938,3876.9230957031,5953.3334960938,1792.5640869141,7546.41015625,8141.794921875,6890.7690429688,1819.2307128906,6373.3334960938,2555.1281738281,v,articulators
8.3359375,0,6667.3076171875,1389.1025390625,4196.2822265625,5316.0258789063,7047.5639648438,235.3846130371,1424.2307128906,7076.1538085938,4602.3076171875,4293.8461914063,2007.3077392578,992.1795043945,3391.794921875,5415.1284179688,282.6922912598,2777.5642089844,v,articulators
8.34375,0,2238.3332519531,317.6922912598,7870.7690429688,8329.4873046875,6869.3588867188,2542.3076171875,6975.0,2123.0769042969,6934.615234375,150.8974304199,7170.2563476563,5786.41015625,3403.8461914063,7814.1025390625,5972.1796875,2359.4870605469,v,articulators
8.3515625,0,1711.9230957031,7053.7177734375,3551.9230957031,4331.41015625,6294.4873046875,4346.1538085938,6321.2822265625,4057.3076171875,5925.384765625,2753.7180175781,7856.9228515625,5205.6411132813,3362.4357910156,1102.8205566406,7315.384765625,3805.0,v,articulators
8.359375,0,5363.3334960938,7338.974609375,5242.8203125,7111.1538085938,7975.1284179688,6654.4873046875,6505.6411132813,4762.5639648438,4400.0,5696.794921875,7523.4614257813,5145.6411132813,617.5640869141,3789.1025390625,4003.9743652344,8232.564453125,v,articulators
8.3671875,0,7900.2563476563,1076.4102783203,7580.5126953125,7692.8203125,7108.4614257813,4055.3845214844,4787.0512695313,2046.0256347656,3057.6923828125,4666.1538085938,3738.7180175781,1249.4871826172,4883.4614257813,5282.4360351563,5062.9487304688,4658.0771484375,v,articulators
8.375,0,6487.0512695313,3223.3332519531,5791.6665039063,4995.384765625,5916.2822265625,1394.3590087891,4946.1538085938,4785.2563476563,6162.1796875,7842.1796875,6940.5126953125,8055.8974609375,6774.615234375,4805.1284179688,7892.1796875,7958.4614257813,v,articulators
8.3828125,0,1281.4102783203,8335.384765625,1348.205078125,293.9743652344,2630.7692871094,4799.4873046875,4616.2822265625,6083.4614257813,6201.2822265625,1459.3590087891,7370.8974609375,6655.7690429688,7160.5126953125,5118.4614257813,8225.640625,530.5128173828,v,articulators
8.390625,0,4945.1284179688,663.2051391602,1138.8461914063,5930.0,3617.5642089844,7198.0771484375,8247.435546875,5489.4873046875,2438.8461914063,5200.2563476563,3832.5642089844,8164.4873046875,4165.1284179688,7935.5126953125,8261.794921875,7120.7690429688,v,articulators
8.3984375,0,5320.6411132813,5366.6665039063,1054.7435302734,6912.3076171875,2767.8205566406,4601.794921875,5358.3334960938,3969.8718261719,4320.6411132813,7420.5126953125,2534.2307128906,783.9743652344,5152.9487304688,5755.384765625,5875.5126953125,7480.0,v,articulators
8.40625,0,3597.8205566406,8349.4873046875,3154.7436523438,7485.8974609375,3053.58984375,4420.8974609375,8164.1025390625,3063.7180175781,5526.2822265625,6675.5126953125,963.5897216797,7432.3076171875,5988.0771484375,3249.3588867188,3434.1025390625,3123.9743652344,v,articulators
8.4140625,0,2448.4614257813,8218.58984375,5797.1796875,1047.8205566406,2613.8461914063,2469.8718261719,6821.41015625,4719.2309570313,119.9999923706,4050.0,7959.4873046875,7781.2822265625,2749.7436523438,8249.23046875,5760.0,5269.3588867188,v,articulators
8.421875,0,5600.6411132813,2245.0,4795.7690429688,6738.9741210938,1723.3333740234,4041.2819824219,4628.205078125,5505.384765625,5468.7177734375,7226.1538085938,6921.6665039063,935.3845825195,5012.9487304688,748.8461303711,2168.58984375,1552.9487304688,v,articulators
8.4296875,0,7880.1284179688,206.6666564941,579.2307739258,5352.4360351563,1527.5640869141,5701.1538085938,4945.7690429688,8376.6669921875,327.8204956055,505.0,1541.1538085938,3147.1794433594,781.5384521484,601.9230957031,373.7179260254,6041.1538085938,v,articulators
8.4375,0,895.5128173828,579.6153564453,847.5640869141,8230.5126953125,1576.9230957031,61.6666564941,2627.0512695313,5607.0512695313,1907.4359130859,4145.8974609375,2280.7692871094,2522.1794433594,2594.1025390625,2242.9487304688,1575.1281738281,2772.6923828125,v,articulators
8.4453125,0,6690.0,563.2051391602,4016.6667480469,860.0,1147.4359130859,7824.8715820313,5244.615234375,4593.9741210938,8291.154296875,2945.2563476563,688.2051391602,4913.9741210938,2679.3588867188,1043.205078125,6915.6411132813,877.0512695313,v,articulators
8.453125,0,7207.4360351563,5769.4873046875,2504.8718261719,1456.9230957031,1728.7178955078,7995.5126953125,2755.0,3443.4614257813,1896.5384521484,4470.8974609375,5763.3334960938,1751.0256347656,3429.2307128906,4389.615234375,7960.1284179688,8326.5380859375,v,articulators
8.4609375,0,1999.6153564453,7620.5126953125,3829.7436523438,950.0,927.6923217773,6111.5385742188,3759.4870605469,7580.2563476563,4291.794921875,6041.794921875,1915.7691650391,5803.205078125,4235.6411132813,6719.2309570313,4113.4614257813,3755.0,v,articulators
8.46875,0,5552.4360351563,1014.7435913086,7257.5639648438,2244.4870605469,5487.6923828125,3023.3332519531,4672.0512695313,1431.4102783203,2224.6154785156,516.7948608398,1008.4615478516,1868.205078125,1149.7435302734,3020.6411132813,2170.2563476563,4838.4614257813,v,articulators
8.4765625,0,6342.6923828125,3064.3588867188,2649.2307128906,3632.0512695313,3046.2819824219,5623.9741210938,6974.8715820313,7234.7436523438,5005.5126953125,134.230758667,5740.2563476563,7300.0,3866.0256347656,7270.6411132813,1059.8718261719,0.384606421,v,articulators
8.484375,0,2460.0,2084.1025390625,7519.3588867188,7579.1025390625,8034.3588867188,3322.3076171875,3734.7436523438,2898.205078125,6079.4873046875,7300.0,7874.1025390625,4850.8974609375,5152.4360351563,8322.1796875,2672.6923828125,2650.2563476563,v,articulators
8.4921875,0,4526.794921875,2138.205078125,343.7179260254,5192.8203125,934.2307739258,4606.0258789063,6712.0512695313,6920.384765625,6779.2309570313,2061.5385742188,3833.9743652344,2726.9230957031,1659.6153564453,6912.8203125,8341.154296875,943.4615478516,v,articulators
8.5,0,1605.0,7276.794921875,675.6409912109,6665.0,2660.5126953125,2963.205078125,7925.7690429688,6566.5385742188,4941.6665039063,5747.4360351563,586.1538085938,2992.1794433594,1533.0769042969,2449.6154785156,915.2564086914,3846.5385742188,v,articulators
8.5078125,0,5204.3588867188,5251.1538085938,1967.0512695313,3042.4357910156,3975.7692871094,7731.6665039063,4773.8461914063,6508.3334960938,7424.3588867188,7023.58984375,6493.4614257813,3597.9487304688,2941.9230957031,7617.9487304688,1651.2821044922,5155.6411132813,v,articulators
8.515625,0,6308.0771484375,4475.1284179688,428.3333129883,1320.1281738281,6869.7436523438,2408.8461914063,2846.794921875,4420.5126953125,1433.7178955078,3568.4614257813,7793.8461914063,3877.0512695313,2985.6411132813,6100.6411132813,5354.4873046875,3165.0,v,articulators
8.5234375,0,1611.1538085938,1396.9230957031,7478.0771484375,5992.1796875,1496.4102783203,435.8974304199,848.717956543,4214.1025390625,2278.58984375,4592.8203125,2547.1794433594,5425.5126953125,4648.9741210938,1472.8205566406,2328.205078125,3103.8461914063,v,articulators
8.53125,0,7387.0512695313,5231.0258789063,5895.8974609375,2056.794921875,2289.7436523438,2532.9487304688,7533.7177734375,2180.3845214844,3423.58984375,3712.8205566406,5770.5126953125,7591.9228515625,4375.1284179688,2316.2819824219,3582.6923828125,5452.1796875,v,articulators
8.5390625,0,2566.6667480469,5055.8974609375,1212.9487304688,7318.3334960938,7862.3076171875,3941.1538085938,4464.2309570313,2938.205078125,3138.7180175781,129.8717803955,4511.1538085938,757.4359130859,6145.5126953125,6003.9741210938,6066.6665039063,3003.58984375,v,articulators
8.546875,0,697.5640869141,4184.3588867188,2177.0512695313,2069.7436523438,6023.4614257813,7820.8974609375,4756.794921875,6710.0,6909.2309570313,283.2051086426,679.1025390625,6395.2563476563,8285.640625,7360.2563476563,6734.615234375,6909.615234375,v,articulators
8.5546875,0,7522.4360351563,3878.9743652344,1875.7691650391,6411.5385742188,8111.0258789063,391.6666564941,4862.5639648438,7698.3334960938,2153.58984375,6808.205078125,5840.1284179688,7592.4360351563,3478.4614257813,4161.9228515625,2170.0,4314.4873046875,v,articulators
8.5625,0,3971.794921875,2215.0,6067.0512695313,7979.3588867188,4165.384765625,1412.5640869141,3844.3588867188,8213.205078125,2850.2563476563,6402.9487304688,5665.5126953125,1773.4615478516,6299.615234375,6509.4873046875,1086.6666259766,839.1025390625,v,articulators
8.5703125,0,4731.794921875,6601.6665039063,5901.0258789063,4659.7436523438,7201.5385742188,5474.2309570313,6175.0,582.5640869141,8242.1796875,6400.8974609375,723.2051391602,2463.8461914063,7479.7436523438,4749.615234375,5688.0771484375,83.8461456299,v,articulators
8.578125,0,1971.4102783203,7934.1025390625,7900.6411132813,1570.6409912109,2952.8205566406,5194.615234375,3959.7436523438,3454.8718261719,8321.2822265625,5537.4360351563,1540.0,211.6666564941,7288.3334960938,5825.384765625,2123.9743652344,7491.5385742188,v,articulators
8.5859375,0,2090.6411132813,3142.8205566406,7545.7690429688,2453.9743652344,4244.3588867188,2034.7435302734,2123.0769042969,5209.8715820313,5536.1538085938,2293.4614257813,5816.2822265625,8136.9228515625,7736.2822265625,427.0512695313,1698.5897216797,3800.0,v,articulators
8.59375,0,6023.8461914063,2360.2563476563,6070.384765625,6971.41015625,7022.5639648438,1642.8205566406,209.6153717041,7656.9228515625,3154.6154785156,7877.8203125,6496.794921875,4068.4614257813,3535.7692871094,4644.1025390625,2781.0256347656,4120.7690429688,v,articulators
8.6015625,0,6914.1025390625,6642.4360351563,1698.3333740234,4568.9741210938,467.4358825684,4371.5385742188,6535.6411132813,2591.41015625,6210.1284179688,4086.1538085938,7150.6411132813,299.3589782715,2945.3845214844,7526.794921875,30.6410160065,7495.8974609375,v,articulators
8.609375,0,3935.0,1222.3077392578,2979.7436523438,3314.2307128906,357.9486999512,4464.2309570313,2349.4870605469,1263.8461914063,5716.0258789063,5950.5126953125,2502.3076171875,8115.1284179688,395.5128173828,4284.2309570313,5383.0771484375,3139.1025390625,v,articulators
8.6171875,0,5872.6923828125,6282.1796875,3662.6923828125,8183.58984375,5006.794921875,8277.0517578125,1486.794921875,4162.6923828125,2755.2563476563,5295.384765625,1688.205078125,2671.794921875,6523.0771484375,7652.8203125,1282.3077392578,442.6922912598,v,articulators
8.625,0,4156.794921875,2954.7436523438,1958.3333740234,5107.1796875,4697.1796875,2201.794921875,7275.7690429688,1907.5640869141,1809.1025390625,1623.8461914063,3200.0,3964.8718261719,1027.4359130859,2402.0512695313,4758.7177734375,4398.9741210938,v,articulators
8.6328125,0,430.6410217285,5478.4614257813,788.8461303711,5914.7436523438,1014.7435913086,8026.5385742188,2281.794921875,8198.58984375,6781.2822265625,6181.9228515625,3409.6154785156,3152.1794433594,7609.4873046875,5664.4873046875,2285.3845214844,3923.8461914063,v,articulators
8.640625,0,4634.7436523438,6301.2822265625,7586.9228515625,2572.9487304688,3938.7180175781,3318.9743652344,1144.8718261719,3367.5642089844,4990.1284179688,695.7692260742,7527.6923828125,3005.8974609375,8197.435546875,5639.8715820313,743.5897216797,3613.3332519531,v,articulators
8.6484375,0,7315.1284179688,3044.6154785156,720.7692260742,6795.2563476563,7258.0771484375,4205.8974609375,6290.2563476563,5638.8461914063,4373.58984375,4472.8203125,2958.7180175781,69.1025543213,8335.76953125,5611.5385742188,251.1538391113,7799.1025390625,v,articulators
8.65625,0,3268.8461914063,7314.7436523438,1455.6409912109,7927.1796875,6481.9228515625,6142.1796875,4808.58984375,5963.8461914063,1604.8718261719,3887.0512695313,2533.0769042969,4977.4360351563,5762.1796875,646.5384521484,824.2307739258,6406.794921875,v,articulators
8.6640625,0,6234.615234375,6943.4614257813,3977.3076171875,2791.1538085938,5862.3076171875,7512.5639648438,4127.1796875,1592.1794433594,2319.4870605469,3398.58984375,2905.0,3418.9743652344,4454.3588867188,8171.5385742188,6326.9228515625,1484.6153564453,v,articulators
8.671875,0,7662.9487304688,7678.7177734375,2374.2307128906,4007.9487304688,505.7692260742,7221.2822265625,6238.3334960938,809.7435913086,7040.0,7758.205078125,5937.1796875,6983.8461914063,1031.9230957031,1266.6666259766,3722.1794433594,4042.4357910156,v,articulators
8.6796875,0,4919.8715820313,3359.1025390625,4352.4360351563,6297.8203125,149.9999847412,4767.5639648438,2069.1025390625,734.4871826172,4069.2307128906,2056.0256347656,3220.3845214844,795.1281738281,2305.8974609375,7760.8974609375,670.6409912109,973.9743652344,v,articulators
8.6875,0,2728.9743652344,6522.1796875,6649.3588867188,7111.5385742188,3649.3588867188,1561.9230957031,1782.4359130859,7717.1796875,4189.7436523438,5783.205078125,5726.5385742188,3777.5642089844,7918.974609375,5871.5385742188,4246.794921875,88.205116272,v,articulators
8.6953125,0,1328.5897216797,48.7179412842,1703.3333740234,5369.7436523438,5676.1538085938,3755.0,6629.3588867188,7016.6665039063,6210.7690429688,944.6153564453,2263.3332519531,5922.4360351563,7382.6923828125,5756.6665039063,4661.5385742188,354.8717956543,v,articulators
8.703125,0,2528.3332519531,1283.7178955078,1431.794921875,3076.41015625,6981.6665039063,1499.8718261719,7325.7690429688,7447.0512695313,3116.5385742188,1224.8718261719,4393.8461914063,1179.3590087891,7570.0,5599.7436523438,1163.0769042969,3250.3845214844,v,articulators
8.7109375,0,8354.4873046875,1484.4871826172,3728.0769042969,1815.2563476563,7120.6411132813,4994.7436523438,16.5384521484,1058.4615478516,4408.0771484375,2446.6667480469,2380.0,4054.8718261719,2117.6923828125,3245.3845214844,6930.0,5374.2309570313,v,articulators
8.71875,0,6876.9228515625,6648.4614257813,4043.9743652344,7750.8974609375,1251.6666259766,5758.205078125,5977.3076171875,3390.8974609375,6766.5385742188,3647.3076171875,7578.0771484375,7742.9487304688,2646.794921875,1840.0,4203.8461914063,498.2051086426,v,articulators
8.7265625,0,650.8973999023,4006.5385742188,7150.7690429688,6925.0,865.1281738281,1112.1794433594,1239.7435302734,5792.0512695313,5587.1796875,4927.0512695313,4406.6665039063,5950.384765625,1329.3590087891,451.0256347656,5064.1025390625,5246.794921875,v,articulators
8.734375,0,6867.1796875,2123.0769042969,3508.9743652344,6645.2563476563,3739.4870605469,6668.8461914063,1162.0512695313,5393.8461914063,1183.0769042969,4231.9228515625,4869.8715820313,3038.0769042969,139.8717803955,481.6666564941,1157.9487304688,460.3846130371,v,articulators
8.7421875,0,6279.1025390625,7141.2822265625,4042.9487304688,7524.8715820313,840.8973999023,1059.6153564453,4140.7690429688,7885.8974609375,4221.1538085938,5553.4614257813,4316.41015625,4653.58984375,6934.3588867188,7248.58984375,6713.8461914063,3827.1794433594,v,articulators
8.75,0,315.2564086914,5938.8461914063,2444.2307128906,7909.1025390625,6211.9228515625,656.9230957031,2767.5642089844,7300.2563476563,6703.58984375,1383.8461914063,5359.8715820313,3485.8974609375,7738.205078125,1804.3590087891,4542.6923828125,3529.8718261719,v,articulators
8.7578125,0,1219.8718261719,8109.2309570313,2423.58984375,6144.2309570313,4160.1284179688,6256.41015625,3000.8974609375,3964.2307128906,1435.8974609375,5143.4614257813,5502.1796875,4222.0512695313,3220.3845214844,157.5640869141,8338.58984375,4567.5639648438,v,articulators
8.765625,0,1289.8718261719,7048.205078125,6886.5385742188,426.5384521484,628.717956543,5152.8203125,717.5640869141,510.7692260742,17.9487094879,3004.3588867188,2562.8205566406,5217.1796875,3607.5642089844,4335.2563476563,4253.205078125,2496.41015625,v,articulators
8.7734375,0,1358.3333740234,4272.4360351563,14.6153755188,4279.2309570313,4150.8974609375,5293.8461914063,5000.0,1716.0256347656,6088.205078125,3345.5129394531,4941.0258789063,8271.9228515625,2769.1025390625,8087.3076171875,6822.1796875,2834.6154785156,v,articulators
8.78125,0,620.0,6437.1796875,6682.6923828125,4141.5385742188,6218.9741210938,7546.9228515625,3747.6923828125,1255.5128173828,7839.7436523438,8100.2563476563,1388.7178955078,5717.5639648438,3278.8461914063,5957.8203125,2422.8205566406,4712.8203125,v,articulators
