Time:512Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Label,Stage
12.08203125,0,2447.8205566406,6917.1796875,4429.3588867188,4713.3334960938,3549.3588867188,5705.0,148.9743499756,3507.4357910156,4244.4873046875,3980.8974609375,1929.4871826172,588.3333129883,5869.615234375,871.9230957031,3582.0512695313,6835.1284179688,p,thinking
12.083984375,0,3297.0512695313,377.179473877,7149.2309570313,3875.0,583.4615478516,5965.8974609375,3834.1025390625,4995.8974609375,2556.6667480469,5710.8974609375,2242.9487304688,814.1025390625,4701.5385742188,8037.9487304688,801.1538085938,145.2564086914,p,thinking
12.0859375,0,7574.615234375,4578.8461914063,7810.6411132813,4055.5129394531,6391.41015625,6414.1025390625,2601.0256347656,2049.3588867188,2626.41015625,6009.1025390625,994.4871826172,5436.6665039063,1185.0,1247.8205566406,5555.5126953125,3925.3845214844,p,thinking
12.087890625,0,7572.3076171875,150.2564086914,3757.3076171875,5636.794921875,5471.2822265625,5477.0512695313,7612.1796875,3745.5129394531,3694.1025390625,4131.0258789063,5970.2563476563,5856.9228515625,5042.8203125,4887.9487304688,2295.0,7548.0771484375,p,thinking
12.08984375,0,1590.5128173828,2755.6411132813,7784.2309570313,6583.0771484375,262.0512695313,3539.4870605469,7095.8974609375,5072.9487304688,2481.1538085938,1184.7435302734,250.6410217285,398.2051086426,591.7948608398,5008.0771484375,3305.0,254.3589630127,p,thinking
12.091796875,0,5655.8974609375,7184.7436523438,4286.794921875,6617.9487304688,7575.7690429688,6188.58984375,882.1795043945,2419.1025390625,1759.8718261719,2162.3076171875,7904.3588867188,2361.9230957031,4674.8715820313,8118.3334960938,7367.9487304688,4317.8203125,p,thinking
12.09375,0,2457.8205566406,4494.8715820313,1737.9487304688,4357.1796875,1069.2307128906,5603.8461914063,3536.5385742188,3339.4870605469,982.1795043945,6028.205078125,7795.7690429688,2593.7180175781,3233.205078125,4903.8461914063,2438.4614257813,7775.2563476563,p,thinking
12.095703125,0,7910.5126953125,4316.0258789063,2581.9230957031,6718.7177734375,3298.8461914063,8298.58984375,8228.0771484375,71.7948608398,5964.3588867188,3555.2563476563,2721.9230957031,5178.8461914063,1672.6922607422,3621.794921875,7118.7177734375,2673.3332519531,p,thinking
12.09765625,0,5345.2563476563,3858.58984375,1559.7435302734,67.5640945435,1906.9230957031,3140.1281738281,2934.7436523438,302.179473877,7956.5385742188,3494.7436523438,1557.1794433594,4670.8974609375,860.5128173828,4401.0258789063,5482.8203125,8270.0,p,thinking
12.099609375,0,8332.1796875,994.2307739258,1300.8974609375,3575.0,4877.9487304688,2476.1538085938,4336.5385742188,7988.205078125,3856.9230957031,4754.8715820313,5842.4360351563,2996.6667480469,4171.9228515625,7451.6665039063,5284.3588867188,3668.9743652344,p,thinking
12.1015625,0,351.4102478027,5278.7177734375,5819.615234375,6625.2563476563,524.8717651367,6573.3334960938,72.4358901978,269.2307739258,7563.4614257813,836.282043457,4157.9487304688,7082.0512695313,7935.2563476563,6744.7436523438,5923.0771484375,6090.8974609375,p,thinking
12.103515625,0,753.717956543,446.7948608398,270.7692260742,7655.5126953125,7851.2822265625,2153.7180175781,601.4102783203,312.179473877,1071.794921875,494.1025695801,6477.6923828125,109.1025543213,3995.1281738281,5237.6923828125,1687.3077392578,4561.41015625,p,thinking
12.10546875,0,4569.7436523438,4115.5126953125,500.2564086914,6090.2563476563,5594.2309570313,7207.3076171875,2690.0,3200.0,7887.3076171875,6099.3588867188,2406.1538085938,3413.3332519531,4245.1284179688,615.8973999023,5518.58984375,7104.7436523438,p,thinking
12.107421875,0,886.5384521484,1340.1281738281,1688.4615478516,7681.1538085938,2235.5126953125,5156.2822265625,6092.4360351563,7401.2822265625,3635.6411132813,6668.205078125,7347.8203125,6754.2309570313,6787.9487304688,7423.205078125,357.4358825684,8314.8720703125,p,thinking
12.109375,0,1634.8718261719,5198.205078125,2076.5385742188,8213.3330078125,6878.7177734375,2278.205078125,3008.3332519531,7896.6665039063,1332.0512695313,4236.2822265625,946.7948608398,6746.2822265625,2647.3076171875,5672.9487304688,687.0512695313,2687.0512695313,p,thinking
12.111328125,0,6410.8974609375,4047.4357910156,6338.8461914063,1993.3333740234,8391.5380859375,7507.1796875,1144.7435302734,6211.794921875,4020.0,5010.1284179688,1609.4871826172,2854.2307128906,1740.8974609375,4705.0,6533.205078125,2138.58984375,p,thinking
12.11328125,0,7126.1538085938,2382.8205566406,2238.8461914063,3905.2563476563,7678.4614257813,2397.6923828125,2995.8974609375,648.4615478516,3002.6923828125,6895.5126953125,5248.4614257813,34.9999923706,381.9230651855,5656.5385742188,6764.7436523438,6537.1796875,p,thinking
12.115234375,0,8066.6665039063,8266.41015625,7912.0512695313,6767.4360351563,4243.9741210938,8123.0771484375,7150.1284179688,4753.4614257813,1771.2821044922,5497.5639648438,424.7435913086,8074.7436523438,5722.1796875,6688.8461914063,1809.6153564453,4775.2563476563,p,thinking
12.1171875,0,3532.5642089844,4215.7690429688,5262.5639648438,3186.41015625,7723.0771484375,7672.6923828125,839.4871826172,3931.6667480469,4961.0258789063,1019.6153564453,7168.9741210938,2233.4614257813,2953.9743652344,408.8461608887,3459.8718261719,6648.3334960938,p,thinking
12.119140625,0,4154.4873046875,1475.8974609375,1770.8974609375,7507.9487304688,2342.0512695313,1172.1794433594,557.0512695313,5488.9741210938,4559.7436523438,3322.4357910156,7260.0,8329.615234375,5303.4614257813,8381.794921875,6174.1025390625,2811.0256347656,p,thinking
12.12109375,0,6690.5126953125,4843.7177734375,6596.9228515625,7069.8715820313,2150.3845214844,829.3589477539,6173.3334960938,6746.1538085938,4390.5126953125,5760.384765625,7663.8461914063,3777.8205566406,4697.5639648438,8165.0,6340.7690429688,5281.794921875,p,thinking
12.123046875,0,6470.0,254.6153717041,3153.9743652344,5735.2563476563,7506.6665039063,7945.6411132813,3425.5129394531,4812.5639648438,7657.6923828125,2451.5385742188,7360.5126953125,5741.0258789063,365.5128173828,1403.3333740234,3181.41015625,3504.6154785156,p,thinking
12.125,0,1395.6409912109,349.6153869629,1705.5128173828,887.9487304688,8297.8203125,8084.3588867188,6678.205078125,3923.58984375,8276.2822265625,2835.3845214844,666.6666870117,2696.2819824219,946.9230957031,6128.58984375,5645.5126953125,6400.384765625,p,thinking
12.126953125,0,1193.3333740234,7212.0512695313,8291.41015625,1934.2307128906,3078.8461914063,2435.2563476563,6028.3334960938,5805.384765625,6052.6923828125,5133.0771484375,2910.2563476563,1305.1281738281,56.6666564941,5525.7690429688,820.0,6875.1284179688,p,thinking
12.12890625,0,2074.1025390625,5252.6923828125,2555.1281738281,2946.794921875,6891.2822265625,2692.8205566406,7480.8974609375,3520.1281738281,1829.3590087891,7739.3588867188,3615.5129394531,4536.41015625,1686.794921875,241.0256347656,8195.0,2027.0512695313,p,thinking
12.130859375,0,1565.5128173828,7349.4873046875,2136.6667480469,6503.9741210938,5373.8461914063,3348.8461914063,1740.0,1568.0769042969,7106.794921875,3358.8461914063,1762.5640869141,3462.3076171875,7067.3076171875,1463.5897216797,5088.205078125,4772.6923828125,p,thinking
12.1328125,0,151.6666564941,5928.58984375,4870.7690429688,5560.8974609375,1051.1538085938,4525.384765625,1677.8205566406,2734.2307128906,807.1795043945,1194.3590087891,6535.8974609375,2151.6667480469,5383.205078125,6191.5385742188,692.4359130859,1709.4871826172,p,thinking
12.134765625,0,6274.1025390625,6974.3588867188,6769.1025390625,5314.4873046875,1462.1794433594,683.2051391602,3498.3332519531,374.6153869629,6181.1538085938,2190.7692871094,5826.6665039063,5957.6923828125,254.4871673584,7494.615234375,7531.5385742188,5921.41015625,p,thinking
12.13671875,0,3464.2307128906,1477.8205566406,6807.0512695313,5478.205078125,4221.6665039063,6665.6411132813,8332.564453125,3039.3588867188,8291.2822265625,3875.3845214844,5138.9741210938,6736.6665039063,7211.2822265625,5371.794921875,3010.5129394531,6216.794921875,p,thinking
12.138671875,0,1689.3590087891,4650.2563476563,5549.2309570313,545.1281738281,6104.4873046875,5604.4873046875,4035.2563476563,4001.0256347656,3311.0256347656,5056.1538085938,4218.7177734375,3306.5385742188,2548.7180175781,7195.5126953125,5033.0771484375,3001.9230957031,p,thinking
12.140625,0,5964.1025390625,180.7692260742,5998.58984375,6384.615234375,1518.5897216797,7687.1796875,4711.794921875,7106.2822265625,279.3589782715,7410.7690429688,96.282043457,839.1025390625,5301.5385742188,2067.4357910156,6687.6923828125,6735.384765625,p,thinking
12.142578125,0,160.8974304199,509.2307739258,7257.1796875,6172.8203125,1632.6922607422,6357.6923828125,4281.794921875,2386.2819824219,3815.8974609375,1037.8205566406,7496.2822265625,369.4871826172,3024.3588867188,3205.0,1317.1794433594,4872.9487304688,p,thinking
12.14453125,0,1934.4871826172,1366.6666259766,1222.1794433594,6685.384765625,5853.3334960938,8046.41015625,4367.5639648438,7032.0512695313,3697.8205566406,4252.6923828125,616.9230957031,5286.41015625,1335.8974609375,6763.9741210938,3130.2563476563,2045.1281738281,p,thinking
12.146484375,0,1738.0769042969,6671.6665039063,6265.2563476563,8139.8715820313,6823.4614257813,3676.41015625,1132.6922607422,4581.794921875,1241.5384521484,1366.794921875,3200.3845214844,5794.4873046875,4715.384765625,6086.9228515625,6096.5385742188,6583.58984375,p,thinking
12.1484375,0,539.4871826172,6486.2822265625,1235.3846435547,1835.0,7919.1025390625,7371.0258789063,8030.5126953125,5650.6411132813,5172.0512695313,3942.3076171875,6381.6665039063,7526.41015625,1429.3590087891,4132.0512695313,1746.4102783203,7928.205078125,p,thinking
12.150390625,0,7329.3588867188,1272.1794433594,545.5128173828,5606.794921875,3142.8205566406,3926.41015625,4229.8715820313,5512.0512695313,3940.1281738281,5085.6411132813,5729.4873046875,2852.5642089844,7849.7436523438,4553.8461914063,4948.7177734375,4342.1796875,p,thinking
12.15234375,0,5469.7436523438,1289.8718261719,2160.6411132813,4439.1025390625,7510.0,3466.0256347656,2559.3588867188,4810.2563476563,1555.3846435547,3432.3076171875,5613.4614257813,2895.8974609375,508.5897216797,1464.3590087891,3725.7692871094,635.5128173828,p,thinking
12.154296875,0,7681.9228515625,2636.2819824219,7757.9487304688,1591.5384521484,1707.6922607422,1752.0512695313,4772.6923828125,6171.6665039063,6455.8974609375,3591.9230957031,356.1538391113,5158.8461914063,6831.0258789063,2280.3845214844,6701.6665039063,5806.2822265625,p,thinking
12.15625,0,6040.384765625,1963.3333740234,6680.8974609375,3657.0512695313,3544.4870605469,7884.3588867188,1766.6666259766,7407.3076171875,7384.4873046875,4555.384765625,861.6666870117,4490.0,7077.4360351563,3280.5129394531,479.7435913086,7798.205078125,p,thinking
12.158203125,0,882.9487304688,247.179473877,245.2564086914,7876.0258789063,7687.3076171875,6667.9487304688,4142.6923828125,7621.1538085938,3498.58984375,118.7179412842,4126.1538085938,849.8717651367,2938.9743652344,5126.794921875,1081.1538085938,2446.2819824219,p,thinking
12.16015625,0,4973.3334960938,5616.9228515625,3235.8974609375,77.0512695313,959.4871826172,5261.6665039063,1288.205078125,5057.0512695313,1874.1025390625,5019.8715820313,7490.2563476563,6877.6923828125,1997.8205566406,6785.1284179688,2341.0256347656,7295.6411132813,p,thinking
12.162109375,0,7330.7690429688,6240.5126953125,4562.3076171875,6057.4360351563,8070.5126953125,5273.205078125,8247.8203125,1481.9230957031,24.8717861176,3291.5385742188,6672.8203125,4667.4360351563,3625.0,3947.8205566406,7917.3076171875,1498.5897216797,p,thinking
12.1640625,0,6657.3076171875,5580.7690429688,896.7948608398,1963.0769042969,5959.4873046875,1061.6666259766,3457.6923828125,8233.205078125,3565.5129394531,4632.1796875,2375.5126953125,1072.3077392578,526.0256347656,4082.0512695313,5049.4873046875,1115.5128173828,p,thinking
12.166015625,0,454.6153869629,909.4871826172,4712.3076171875,401.0256347656,826.6666870117,4708.58984375,193.2051239014,7330.8974609375,5918.7177734375,4341.0258789063,2194.2307128906,6194.8715820313,540.6409912109,7207.0512695313,8102.3076171875,3605.2563476563,p,thinking
12.16796875,0,6677.8203125,5934.4873046875,6371.794921875,5528.3334960938,841.5384521484,7030.2563476563,8174.2309570313,6460.7690429688,7551.6665039063,258.9743652344,6382.5639648438,6563.8461914063,5704.615234375,948.3333129883,174.4871673584,1232.4359130859,p,thinking
12.169921875,0,6981.5385742188,21.153837204,5053.9741210938,2376.2819824219,3065.3845214844,3612.8205566406,4455.5126953125,7296.6665039063,1548.7178955078,767.3076782227,2182.4357910156,7454.8715820313,299.6153869629,1575.8974609375,2725.2563476563,6363.8461914063,p,thinking
12.171875,0,8218.58984375,1072.0512695313,4133.4614257813,7868.58984375,2468.58984375,1530.8974609375,2309.1025390625,6567.9487304688,8053.8461914063,6341.9228515625,5423.3334960938,7443.58984375,8054.2309570313,5618.3334960938,4515.0,1404.2307128906,p,thinking
12.173828125,0,2292.4357910156,3720.8974609375,4905.6411132813,479.2307739258,4730.0,5683.8461914063,170.7692260742,1194.1025390625,8225.384765625,2167.8205566406,6467.3076171875,1437.9487304688,37.0512733459,97.4358901978,4605.0,1631.6666259766,p,thinking
12.17578125,0,3813.8461914063,3628.4614257813,6598.9741210938,4880.0,6068.4614257813,2911.41015625,8060.1284179688,7662.9487304688,5716.2822265625,40.8974266052,5001.41015625,6745.5126953125,7405.7690429688,5553.58984375,2413.3332519531,5090.0,p,thinking
12.177734375,0,6910.384765625,4551.794921875,2985.1281738281,638.0769042969,3968.9743652344,7356.2822265625,8090.2563476563,4393.205078125,1469.1025390625,2147.8205566406,7290.2563476563,238.9743499756,2627.3076171875,5807.1796875,1455.5128173828,6016.2822265625,p,thinking
12.1796875,0,7349.4873046875,7978.205078125,4918.0771484375,167.5640869141,4244.8715820313,7473.3334960938,7840.8974609375,6059.4873046875,8350.0,5967.6923828125,7232.4360351563,8368.58984375,3489.7436523438,536.0256347656,7847.3076171875,7241.2822265625,p,thinking
12.181640625,0,1197.8205566406,453.3333129883,6110.2563476563,2590.1281738281,5096.794921875,7346.5385742188,7426.9228515625,5895.7690429688,7747.3076171875,398.2051086426,2453.9743652344,7517.5639648438,3120.8974609375,3671.6667480469,2155.2563476563,712.4359130859,p,thinking
12.18359375,0,5959.7436523438,6889.2309570313,5953.4614257813,6202.5639648438,7903.58984375,3508.58984375,4068.9743652344,157.8205108643,2863.7180175781,3934.6154785156,4147.8203125,6471.41015625,3198.8461914063,6687.0512695313,1134.3590087891,1307.4359130859,p,thinking
12.185546875,0,3417.5642089844,7854.3588867188,2598.7180175781,1931.0256347656,4240.1284179688,7601.2822265625,2101.794921875,2466.794921875,6254.2309570313,1165.2563476563,3471.1538085938,6764.3588867188,3795.5129394531,8302.8203125,3784.6154785156,7915.2563476563,p,thinking
12.1875,0,2074.2307128906,3241.2819824219,7198.9741210938,2095.6411132813,2973.205078125,6049.4873046875,5405.0,4142.8203125,2565.5126953125,6515.2563476563,6097.1796875,1891.2821044922,2195.8974609375,7304.615234375,5652.4360351563,6250.1284179688,p,thinking
12.189453125,0,978.0769042969,6653.7177734375,3578.0769042969,2160.0,2017.3077392578,3372.8205566406,6271.9228515625,3646.6667480469,5872.9487304688,13.0769138336,4847.3076171875,6141.794921875,1345.7691650391,2603.7180175781,5999.615234375,2140.8974609375,p,thinking
12.19140625,0,7253.3334960938,6040.7690429688,6900.5126953125,721.9230957031,2431.0256347656,3729.7436523438,5561.794921875,3881.41015625,218.4615325928,5371.1538085938,357.5640869141,5986.5385742188,7425.6411132813,0.8974269629,6575.0,8124.4873046875,p,thinking
12.193359375,0,834.4871826172,1916.1538085938,7646.0258789063,6971.5385742188,6550.2563476563,1771.6666259766,3186.0256347656,4114.8715820313,7035.6411132813,1126.1538085938,5492.9487304688,1777.3077392578,7305.2563476563,7828.4614257813,3636.0256347656,6740.8974609375,p,thinking
12.1953125,0,3664.6154785156,3357.0512695313,869.7435913086,1689.3590087891,3959.6154785156,2758.8461914063,2820.1281738281,6484.3588867188,6786.9228515625,7017.1796875,3731.1538085938,5155.0,4188.8461914063,5193.9741210938,4845.2563476563,7789.615234375,p,thinking
