Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Ref1,Ref2,Label,Stage
8.140625,0,4589.102539,1363.461548,4281.025879,1188.589722,1030.0,703.2051392,2970.641113,3461.538574,5346.794922,3081.410156,7476.922852,273.0769043,2591.666748,6041.410156,1871.153809,2381.538574,thought,articulators
8.1484375,0,6746.153809,5387.563965,6036.794922,2221.794922,5326.922852,1546.025635,2608.846191,1884.230713,2986.538574,2989.358887,7778.589844,1889.74353,3370.897461,1204.102539,8276.282227,6147.820313,thought,articulators
8.15625,0,1075.384644,3041.794922,6403.589844,3548.333252,3549.615479,6016.538574,402.8204956,3894.358887,6970.641113,24.61537552,2685.897461,4171.922852,1135.897461,8331.154297,4603.846191,2032.435913,thought,articulators
8.1640625,0,1338.333374,20.25640106,346.5384521,6294.487305,5115.256348,4931.025879,1085.384644,3281.025635,1074.102539,8135.897461,7975.512695,1748.717896,3069.871826,7710.512695,7406.025879,5554.615234,thought,articulators
8.171875,0,2066.666748,6064.743652,4476.922852,5600.384766,7488.974609,3778.846191,6172.307617,7054.487305,3023.333252,4718.974121,7707.05127,5100.897461,7465.128418,1299.74353,3072.564209,760.1281738,thought,articulators
8.1796875,0,4522.94873,2519.487061,7455.512695,3681.410156,5216.794922,3857.307617,2591.025635,6393.333496,5217.692383,4871.282227,7620.897461,3109.230713,160.7692261,4011.794922,1515.384644,8155.769043,thought,articulators
8.1875,0,3445.0,5635.897461,5548.974121,1957.692261,608.2051392,3065.128174,1755.897461,3607.05127,3154.871826,8162.692383,5127.692383,6581.025879,1571.282104,7106.538574,3094.743652,3000.512939,thought,articulators
8.1953125,0,3494.871826,5912.307617,1999.871826,674.8717651,6744.358887,5471.666504,5870.0,3681.153809,5287.05127,3278.589844,7240.384766,3728.076904,2772.05127,5446.153809,5374.743652,6923.846191,thought,articulators
8.203125,0,1091.153809,1615.769165,7735.256348,4191.794922,2161.410156,2334.487061,6983.461426,897.0512695,3057.692383,1099.230713,3117.307617,5069.615234,5710.384766,3350.0,3328.718018,4169.487305,thought,articulators
8.2109375,0,680.2564087,3812.05127,4706.666504,713.4615479,8084.487305,3910.0,2531.281982,6486.282227,7095.128418,7435.769043,6648.205078,2538.076904,2973.333252,5810.128418,4587.307617,901.2820435,thought,articulators
8.21875,0,1290.769165,8329.743164,632.1795044,7373.077148,305.8974304,3014.615479,5413.077148,794.1025391,3071.281982,3690.128174,4753.333496,362.1794739,5730.256348,6025.384766,903.8461304,2502.179443,thought,articulators
8.2265625,0,8077.692383,4612.307617,2980.0,3652.564209,1600.0,6967.307617,2195.384521,7168.846191,8361.794922,4581.153809,4814.487305,144.9999847,2199.615479,5034.871582,535.2564087,6890.0,thought,articulators
8.234375,0,198.3333282,2411.153809,2330.897461,1195.897461,1811.538452,8355.384766,1811.410278,4614.358887,3797.564209,8026.282227,6436.666504,3106.153809,1405.769165,6111.282227,1873.461548,3566.281982,thought,articulators
8.2421875,0,3853.974365,289.8717957,4723.717773,3433.718018,4399.615234,79.61537933,1419.615356,5330.897461,3801.153809,7002.05127,2237.564209,1449.871826,6460.769043,3258.974365,6893.846191,7023.846191,thought,articulators
8.25,0,7724.230957,817.3076782,3759.871826,742.0512695,2482.435791,6676.282227,854.7435913,6417.820313,5041.282227,3052.05127,4146.922852,6246.922852,5948.333496,5.512811661,1085.769165,3488.461426,thought,articulators
8.2578125,0,5591.410156,6491.794922,4846.153809,7531.153809,7082.820313,7078.589844,1918.846191,7321.538574,5315.128418,3399.230713,6025.128418,8221.922852,889.2307739,4846.666504,5396.025879,7194.230957,thought,articulators
8.265625,0,6516.153809,188.7179413,4859.487305,2868.461426,7498.717773,3201.923096,7125.897461,7218.077148,6261.153809,4595.512695,528.5897217,312.0512695,6290.769043,261.5384521,7152.179688,1866.923096,thought,articulators
8.2734375,0,4629.743652,3318.718018,5488.717773,2095.897461,3287.435791,7527.307617,4965.641113,8362.692383,6707.563965,4983.333496,6673.717773,7947.436035,7350.256348,7864.615234,497.1794739,3954.871826,thought,articulators
8.28125,0,5038.589844,2066.666748,67.4358902,4985.256348,1671.025635,3581.794922,2383.333252,7480.256348,7773.846191,141.7948608,5300.0,6149.487305,4688.589844,633.5897217,187.4358826,7426.666504,thought,articulators
8.2890625,0,760.8973999,11.2820425,7720.0,7107.820313,5492.179688,4349.358887,3215.769287,6199.615234,1480.256348,681.7948608,698.7179565,4681.794922,473.9743652,7792.563965,2115.769287,5034.615234,thought,articulators
8.296875,0,7233.077148,5780.0,4675.641113,8256.025391,373.2051086,5690.512695,6652.05127,5796.153809,5391.282227,3123.205078,282.8204956,4566.410156,4217.94873,475.1282043,521.5384521,4811.025879,thought,articulators
8.3046875,0,3660.641113,3544.743652,6620.128418,1169.359009,2328.461426,4743.077148,7946.153809,7350.128418,7990.256348,1948.974365,4933.077148,2231.025635,5633.461426,8377.564453,8292.692383,2737.94873,thought,articulators
8.3125,0,3343.718018,616.5384521,2485.256348,382.6922913,2.948709011,1739.74353,1806.025635,433.9743652,1631.025635,226.1538391,71.15383911,6442.05127,119.1025543,774.8717651,5239.102539,7850.0,thought,articulators
8.3203125,0,3946.410156,762.8204956,7832.05127,7365.769043,4119.102539,6148.717773,7173.589844,7138.333496,3650.384521,6631.666504,4018.333252,5559.871582,4902.563965,2035.769287,1277.564087,1413.974365,thought,articulators
8.328125,0,5436.025879,7673.846191,1198.461548,4905.0,3423.076904,5179.871582,620.7692261,3074.487061,7393.333496,6191.153809,4914.871582,8373.589844,7938.846191,69.35896301,730.7692261,2541.025635,thought,articulators
8.3359375,0,1179.871826,2020.128174,7485.769043,4545.641113,7879.743652,4494.230957,5632.820313,6643.461426,2877.05127,4045.512939,7332.307617,2135.897461,5111.410156,1208.205078,1178.076904,6795.128418,thought,articulators
8.34375,0,4627.307617,2959.358887,6505.0,1489.74353,5512.94873,3245.641113,7407.307617,6053.974121,6996.153809,7735.512695,3088.333252,2564.230713,712.6923218,4820.897461,6987.94873,128.3333282,thought,articulators
8.3515625,0,3999.743652,3781.666748,4416.025879,509.8717957,171.0256348,5758.077148,3528.461426,2502.820557,3854.743652,6982.307617,2275.769287,5933.205078,2991.025635,5694.871582,5967.820313,5353.846191,thought,articulators
8.359375,0,1439.102539,2098.846191,6756.282227,3693.846191,64.99999237,8091.153809,7445.128418,3616.794922,5275.512695,4837.820313,5732.05127,5208.461426,3919.487061,7979.615234,3221.666748,6135.769043,thought,articulators
8.3671875,0,706.0256348,7751.922852,3777.820557,6904.615234,143.3333282,6632.563965,4658.717773,8293.589844,1271.538452,1624.615356,4739.743652,5760.641113,5870.769043,5915.128418,2487.05127,312.6922913,thought,articulators
8.375,0,4398.974121,1890.0,619.4871826,2876.025635,2232.307617,5663.589844,3421.794922,6374.871582,5171.922852,4384.615234,7385.897461,1318.076904,2658.461426,3603.846191,3316.923096,2383.718018,thought,articulators
8.3828125,0,3037.820557,942.9487305,1788.461548,2840.256348,7615.641113,5468.717773,6986.794922,8092.692383,4938.846191,3898.205078,1629.102539,1767.692261,1736.794922,8090.256348,6571.025879,4461.025879,thought,articulators
8.390625,0,6399.358887,2954.102539,6983.461426,6578.333496,7970.0,3721.025635,1821.025635,6312.563965,200.8974304,2878.974365,7942.179688,1388.076904,4405.897461,2842.564209,2726.923096,870.1281738,thought,articulators
8.3984375,0,465.384613,8019.743652,6135.384766,4596.410156,1704.615356,3557.820557,4966.794922,7898.461426,2286.923096,1994.359009,1485.897461,6182.692383,1253.076904,3146.025635,506.0256348,1489.487183,thought,articulators
8.40625,0,4342.94873,4587.179688,4559.487305,6144.615234,952.6923218,1746.025635,5653.974121,5915.384766,2010.897461,8364.87207,3370.0,6417.692383,3526.025635,1843.846191,3779.615479,2076.153809,thought,articulators
8.4140625,0,8017.179688,5511.794922,2103.589844,4873.461426,5488.077148,755.8973999,2664.487061,8353.845703,7525.897461,7646.666504,8211.538086,3441.281982,2663.718018,4249.102539,6760.769043,1909.230713,thought,articulators
8.421875,0,0.128196165,1698.717896,7465.897461,4568.974121,1550.128174,623.0769043,6753.461426,7351.666504,5742.563965,2176.794922,6637.05127,8068.717773,3948.076904,5146.025879,5049.743652,6878.461426,thought,articulators
8.4296875,0,2332.820557,49.74357986,2598.846191,2049.358887,4443.974121,6795.256348,2153.205078,7099.102539,5888.589844,76.4102478,2528.974365,6331.666504,6468.205078,548.5897217,84.99999237,3746.794922,thought,articulators
8.4375,0,2892.820557,4673.974121,3737.179443,4425.0,7262.563965,6907.692383,1837.820557,2014.102539,4404.615234,1646.153809,4176.538574,8134.871582,1785.0,6247.692383,5475.0,3227.820557,thought,articulators
8.4453125,0,5530.128418,7506.153809,3561.666748,7427.05127,3552.564209,2228.589844,6511.538574,6513.717773,6770.641113,6116.282227,5452.563965,5630.512695,1315.128174,5431.153809,337.4358826,4358.205078,thought,articulators
8.453125,0,692.9487305,7518.974609,2328.974365,6660.128418,1289.230713,1604.230713,4873.205078,8261.410156,358.717926,6553.717773,799.2307739,2399.743652,7966.025879,607.1795044,1306.794922,4977.692383,thought,articulators
8.4609375,0,6509.230957,6904.102539,7827.563965,6041.410156,6768.461426,2916.538574,1004.230774,6248.846191,6227.05127,2591.794922,270.0,610.5128174,7885.512695,5870.512695,7750.641113,2756.025635,thought,articulators
8.46875,0,2276.281982,1476.538452,4593.461426,825.6409912,5428.717773,3136.410156,7351.025879,321.1538391,286.0256348,8.974349976,5908.333496,3230.641113,1371.153809,3498.333252,1162.179443,7255.128418,thought,articulators
8.4765625,0,7038.333496,3338.974365,6696.922852,1464.102539,435.8974304,1281.410278,5334.871582,5307.692383,6771.538574,8273.205078,2195.128174,7983.589844,2790.0,2142.435791,4012.05127,7467.692383,thought,articulators
8.484375,0,1024.487183,982.8204956,5784.487305,6752.436035,1992.05127,797.3076782,6073.461426,8104.743652,2183.974365,3579.358887,3659.487061,919.7435913,2939.871826,5370.769043,3010.0,174.2307587,thought,articulators
8.4921875,0,4826.025879,7234.487305,5491.410156,7104.230957,3495.769287,8010.384766,5133.461426,6945.512695,8278.974609,6173.846191,5252.820313,5050.256348,196.1538391,598.9743652,4126.282227,3357.307617,thought,articulators
8.5,0,611.0256348,6397.307617,5697.179688,5947.94873,4117.307617,1015.128174,5648.077148,6728.717773,3875.0,1286.666626,6394.615234,7121.282227,1720.256348,4423.846191,3620.256348,5002.179688,thought,articulators
8.5078125,0,5122.436035,5637.692383,3187.435791,3213.974365,4700.384766,7245.128418,7048.205078,3303.718018,4892.307617,1263.589722,5985.256348,7961.153809,192.4358826,6907.307617,1177.564087,1838.333374,thought,articulators
8.515625,0,4071.666748,72.69229889,966.0256348,6362.179688,8376.922852,3570.769287,1978.717896,3591.538574,1829.230713,7114.615234,2097.820557,5182.94873,2309.487061,640.7692261,3212.94873,702.8204956,thought,articulators
8.5234375,0,2248.718018,7286.025879,3517.307617,2519.615479,3340.897461,3403.589844,7546.922852,7442.692383,8363.205078,1061.410278,7780.512695,3477.820557,7977.94873,396.1538391,6472.563965,3632.692383,thought,articulators
8.53125,0,2649.615479,1496.153809,1931.153809,4717.563965,2436.153809,5719.615234,3183.589844,2979.743652,6307.692383,2210.384521,2500.128174,657.0512695,83.20511627,5554.230957,8232.179688,4168.461426,thought,articulators
8.5390625,0,6823.205078,3477.05127,332.1794739,7507.05127,3577.05127,2219.230713,4213.077148,5434.871582,1010.128174,819.1025391,7173.717773,499.4871826,3689.487061,5358.974121,1590.256348,7312.820313,thought,articulators
8.546875,0,1683.589722,529.3589478,4039.615479,8372.948242,2080.897461,1765.256348,685.8973999,7622.05127,3237.692383,4247.05127,7750.128418,8334.743164,6890.0,4520.512695,4601.666504,3083.461426,thought,articulators
8.5546875,0,8281.538086,1537.692261,4635.0,2095.256348,3032.564209,8308.717773,2965.0,358.4615173,1862.435913,1176.282104,3826.794922,2456.794922,4647.820313,1092.94873,7551.025879,537.9487305,thought,articulators
8.5625,0,7858.205078,4410.769043,3338.846191,1631.410278,5400.128418,885.1281738,7186.794922,2317.94873,6354.102539,7619.230957,7094.102539,4181.666504,978.9743652,6855.512695,4138.974121,6648.333496,thought,articulators
8.5703125,0,7876.538574,3248.461426,1765.897461,3482.435791,7030.0,4238.205078,6165.512695,1587.692261,1492.05127,6018.461426,3619.102539,7203.205078,7472.692383,5942.05127,7671.666504,744.3589478,thought,articulators
8.578125,0,6694.615234,545.3845825,7622.307617,106.6666565,533.9743652,3987.564209,4438.717773,4886.922852,6260.769043,157.6923065,1733.333374,4515.897461,7556.538574,7865.897461,502.1794739,468.717926,thought,articulators
8.5859375,0,229.8717804,3586.025635,49.35896683,3957.05127,6526.025879,5391.794922,2541.794922,5187.307617,4983.461426,4628.461426,4888.461426,2899.230713,517.4359131,2143.974365,486.2820435,491.6666565,thought,articulators
8.59375,0,6673.846191,3192.307617,1660.769165,6716.922852,5502.820313,7079.102539,7583.077148,6138.205078,1168.461548,4925.897461,5337.820313,2368.718018,3022.94873,7783.589844,1930.384644,4392.94873,thought,articulators
8.6015625,0,594.7435913,3464.743652,1545.256348,2688.974365,5067.692383,3329.487061,2393.589844,6420.128418,5343.589844,974.6153564,6926.538574,2816.410156,6697.307617,288.5897217,2526.794922,4535.512695,thought,articulators
8.609375,0,4355.0,5312.563965,3790.128174,7255.128418,1307.94873,2444.102539,1530.640991,6731.282227,158.0769196,666.4102783,1767.564087,8354.743164,2590.897461,8399.487305,7929.615234,8351.538086,thought,articulators
8.6171875,0,4083.461426,182.9487152,7638.205078,5582.563965,7478.333496,1537.307739,2384.102539,3741.153809,4074.102539,6623.589844,3070.512939,1916.666626,1739.359009,6594.615234,65.76921844,4893.333496,thought,articulators
8.625,0,3804.743652,2194.743652,3701.538574,7000.0,3752.564209,5538.717773,6348.205078,2737.307617,5573.461426,3249.615479,574.4871826,6351.025879,828.7179565,5620.897461,6643.205078,971.666687,thought,articulators
8.6328125,0,2217.692383,7457.563965,4136.410156,396.7948608,4127.692383,225.2564087,5123.589844,6534.230957,8306.538086,5032.94873,3704.487061,5161.410156,5642.307617,5599.743652,2835.512939,1115.256348,thought,articulators
8.640625,0,1560.384644,4371.025879,6556.410156,6084.102539,2002.94873,2130.0,863.4615479,2064.487061,1521.666626,6867.563965,2952.179443,7721.666504,4173.974121,4562.563965,4167.436035,1810.384644,thought,articulators
8.6484375,0,6295.384766,3772.94873,8212.179688,1519.74353,5424.102539,7042.307617,5981.153809,4677.179688,4409.615234,3832.692383,3384.358887,5675.256348,2524.230713,6151.410156,1765.128174,1317.564087,thought,articulators
8.65625,0,3383.718018,4346.538574,5645.384766,6078.461426,6142.307617,2990.384521,2038.974365,4568.717773,1141.538452,7398.333496,1759.102539,4734.102539,1315.128174,7446.282227,287.5640869,7076.410156,thought,articulators
8.6640625,0,2125.0,1637.435913,6505.384766,6240.897461,1817.94873,2351.666748,2818.718018,5589.358887,3385.0,4137.307617,6620.128418,1036.153809,6736.410156,816.7948608,571.1538086,7563.333496,thought,articulators
8.671875,0,8253.845703,6200.897461,4462.307617,6281.538574,4724.871582,7656.794922,2692.435791,7091.282227,5801.794922,391.2820435,6683.846191,1165.384644,940.3845825,5307.05127,6805.512695,908.0769043,thought,articulators
8.6796875,0,5318.461426,7790.0,6999.358887,1325.769165,6383.461426,7001.794922,7122.05127,7986.410156,958.2051392,8140.384766,4114.615234,4396.538574,143.0769196,1850.897461,210.8974304,572.5640869,thought,articulators
8.6875,0,7077.05127,5477.436035,1094.74353,4042.435791,4013.974365,60.89742661,1019.615356,5577.307617,5733.717773,1521.153809,5572.436035,4490.769043,1935.512817,5369.871582,4660.0,1577.307739,thought,articulators
8.6953125,0,3745.256348,5219.487305,518.2051392,6877.436035,348.717926,611.1538086,6800.128418,2671.794922,3663.205078,3775.128174,6472.820313,7595.769043,133.7179413,3969.871826,7923.717773,1167.564087,thought,articulators
8.703125,0,6388.205078,369.1025696,3797.435791,4209.615234,2723.333252,2268.205078,8157.94873,409.2307739,6451.666504,6862.307617,1269.615356,3175.384521,8293.333008,1094.230713,70.38460541,6048.717773,thought,articulators
8.7109375,0,7434.358887,4371.922852,2457.564209,4674.230957,3936.666748,7040.512695,3407.94873,8393.845703,6308.846191,3450.897461,3306.923096,1681.666626,2189.487061,2603.333252,6818.717773,504.8717957,thought,articulators
8.71875,0,2642.564209,3841.025635,753.333313,1374.74353,3020.897461,4364.871582,6843.717773,5312.05127,1829.230713,5412.179688,5492.307617,4103.205078,8171.794922,7410.769043,4975.128418,3000.128174,thought,articulators
8.7265625,0,4950.0,2661.281982,3960.256348,3582.307617,5479.358887,6621.538574,4491.666504,2816.666748,6779.871582,1616.282104,8340.512695,6237.05127,6591.153809,2861.923096,4076.281982,3921.281982,thought,articulators
8.734375,0,5690.384766,1100.897461,1570.256348,340.0,4840.512695,3350.641113,5135.897461,6873.974121,2639.871826,1532.05127,4365.256348,3014.743652,7417.307617,7466.538574,5652.05127,4917.05127,thought,articulators
8.7421875,0,552.0512695,1604.871826,5818.205078,2834.743652,2945.641113,8191.922852,8007.563965,2748.974365,6614.487305,2441.410156,3148.589844,7516.922852,2590.897461,5152.692383,5959.102539,4998.846191,thought,articulators
8.75,0,907.3076782,2030.512817,1356.153809,4886.922852,5941.153809,6301.025879,2028.461548,2943.461426,1484.871826,3977.94873,2839.230713,6345.897461,7246.282227,3887.435791,7008.077148,863.5897217,thought,articulators
8.7578125,0,6612.05127,2490.512695,1685.640991,3082.307617,378.0769043,5246.410156,7605.256348,7603.717773,634.6153564,7588.333496,3149.871826,7029.102539,102.3076859,3458.718018,3999.230713,6583.205078,thought,articulators
8.765625,0,4359.358887,1004.358948,7562.563965,3823.718018,1187.179443,4550.641113,4010.641113,4374.230957,6554.743652,7103.974121,2152.692383,1798.333374,3805.0,6209.743652,7927.820313,5597.436035,thought,articulators
8.7734375,0,2698.205078,4853.846191,97.56409454,2614.230713,402.9487,3774.615479,8015.256348,4657.436035,4185.897461,6504.230957,5898.717773,7470.0,8045.897461,2742.94873,5277.179688,7704.743652,thought,articulators
8.78125,0,3932.94873,3795.256348,463.8461609,7253.974609,8059.358887,3700.128174,2590.256348,7497.563965,541.1538086,745.2564087,3726.923096,399.8717957,6773.461426,2311.410156,6713.846191,1108.205078,thought,articulators
8.7890625,0,2832.94873,5065.769043,2187.94873,7652.692383,3165.0,6296.410156,7425.384766,7982.563965,7647.436035,7155.256348,4684.743652,671.5384521,6774.230957,533.8461304,6223.974121,3893.076904,thought,articulators
8.796875,0,5040.128418,2214.743652,6963.717773,7078.333496,5392.436035,2491.410156,4549.871582,7413.974609,2642.307617,6348.205078,785.0,5368.717773,3069.871826,8357.435547,7936.410156,6015.0,thought,articulators
8.8046875,0,488.333313,1459.487183,6133.205078,6362.307617,5252.692383,5942.436035,7523.333496,734.8717651,2695.897461,2849.743652,1517.307739,2777.435791,3507.564209,7373.077148,5785.769043,2655.384521,thought,articulators
8.8125,0,705.6409912,2859.230713,3673.846191,7814.743652,531.4102783,458.8461609,3831.666748,5743.717773,5386.410156,1304.74353,7360.769043,7494.487305,6481.282227,7132.563965,2309.615479,8260.512695,thought,articulators
8.8203125,0,3605.128174,216.9230652,2452.05127,2560.512695,6592.94873,4003.461426,3910.128174,1875.897461,8364.87207,423.0769043,594.2307739,725.3845825,1095.897461,6359.615234,152.5640869,1734.74353,thought,articulators
8.828125,0,8043.333496,8200.769531,227.8205109,1636.923096,631.7948608,5615.769043,1237.307739,362.5640869,1092.307739,3561.923096,5948.461426,3594.743652,6870.897461,4905.769043,3164.230713,7537.436035,thought,articulators
8.8359375,0,5391.666504,2827.179443,6790.384766,1882.179443,6064.615234,4143.589844,7183.077148,8283.845703,4662.820313,1111.153809,5052.179688,243.2051239,3992.307617,1522.307739,595.1281738,4585.512695,thought,articulators
8.84375,0,6031.282227,5821.666504,3320.384521,3574.358887,7278.846191,8023.205078,7958.461426,5945.256348,450.8974304,8298.589844,6751.282227,868.5897217,5991.410156,551.666687,5665.128418,5583.333496,thought,articulators
8.8515625,0,2169.871826,6067.05127,7231.153809,3681.794922,2499.487061,7125.384766,5043.589844,2244.230713,4188.077148,4322.94873,7838.974609,4571.538574,854.7435913,6389.871582,5560.384766,6207.436035,thought,articulators
8.859375,0,7377.307617,299.615387,4357.05127,2515.256348,6948.589844,4844.487305,2467.05127,2433.974365,5877.94873,7115.769043,8329.102539,589.1025391,820.2564087,50.38460541,7160.769043,431.7948608,thought,articulators
8.8671875,0,485.7692261,2564.358887,7404.871582,3785.128174,2513.846191,6990.897461,5211.410156,5140.641113,4296.025879,4168.077148,7316.410156,3288.076904,4373.333496,4940.0,2212.564209,8394.487305,thought,articulators
8.875,0,2883.333252,4211.410156,4009.358887,727.4359131,3808.333252,1493.205078,2548.461426,5238.461426,3140.256348,6939.871582,692.6923218,3171.281982,5354.102539,3740.897461,7798.205078,4336.025879,thought,articulators
8.8828125,0,4074.230713,2587.564209,141.4102478,8393.461914,6637.563965,4761.410156,7267.94873,8246.538086,7231.794922,294.8717957,1462.564087,7794.615234,5735.897461,5032.94873,3738.846191,6752.307617,thought,articulators
8.890625,0,4256.282227,4308.846191,7666.666504,8344.487305,6388.589844,7501.025879,4150.0,7053.333496,513.0769043,4863.205078,733.4615479,5981.282227,6400.512695,2329.358887,2683.205078,951.4102783,thought,articulators
8.8984375,0,5002.436035,2006.666626,8258.974609,2627.307617,3151.410156,4038.974365,7918.333496,2086.666748,2243.333252,6239.230957,260.384613,2433.718018,5930.512695,2875.128174,3277.564209,1904.615356,thought,articulators
8.90625,0,1444.102539,5102.436035,2529.358887,3012.94873,3315.0,489.615387,3826.794922,7574.743652,7399.743652,3728.718018,3321.538574,5961.025879,6273.333496,7995.641113,6788.846191,8128.974609,thought,articulators
8.9140625,0,7169.871582,2640.384521,2967.692383,5543.846191,3420.384521,4993.589844,3046.281982,6461.538574,4092.94873,6139.102539,2362.435791,3217.05127,1325.897461,3761.538574,2721.794922,5153.205078,thought,articulators
8.921875,0,2432.435791,5855.769043,5730.0,1756.794922,1232.692261,6588.974121,4674.102539,6230.256348,6257.692383,4686.153809,6712.820313,2368.846191,4965.0,5454.615234,6806.794922,1407.05127,thought,articulators
8.9296875,0,7673.461426,203.7179413,6274.615234,3631.281982,551.4102783,8093.717773,4671.794922,4569.871582,8225.12793,5251.025879,966.0256348,3864.871826,4210.384766,6172.179688,2528.076904,1266.282104,thought,articulators
8.9375,0,8303.974609,4768.846191,1491.923096,2218.461426,1663.589722,7374.358887,5822.05127,2678.589844,8388.461914,2699.615479,2312.692383,114.2307587,7147.436035,3575.897461,1603.461548,37.17947769,thought,articulators
8.9453125,0,1540.256348,6929.102539,8356.794922,4531.153809,4353.077148,6388.717773,7625.897461,6288.846191,4147.436035,7880.512695,328.2051086,7608.846191,4391.153809,2096.538574,7782.05127,6499.871582,thought,articulators
8.953125,0,5831.666504,4975.512695,8308.589844,2330.769287,6103.974121,6003.461426,4587.179688,7784.102539,3694.615479,7333.333496,7514.487305,2637.564209,3080.512939,2930.384521,3530.0,4319.102539,thought,articulators
8.9609375,0,2513.461426,1212.564087,2912.94873,2100.0,2880.0,1837.307739,3543.205078,3828.205078,1528.333374,1131.153809,1111.282104,2553.333252,2930.128174,3488.589844,5487.436035,4545.512695,thought,articulators
8.96875,0,839.8717651,4271.025879,2111.410156,5013.846191,6619.358887,3508.461426,5351.282227,4118.077148,893.333313,6763.333496,2592.94873,2990.128174,2807.692383,2870.512939,5422.05127,6746.538574,thought,articulators
8.9765625,0,4604.487305,4084.230713,3464.615479,2234.358887,7101.666504,6173.205078,1059.102539,4849.615234,1736.282104,215.7692261,4648.461426,937.5640869,655.3845825,3675.128174,536.2820435,873.333313,thought,articulators
