Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Label,Stage
8.390625,0,5083.9741210938,5010.6411132813,2197.1794433594,643.4615478516,5289.615234375,7571.6665039063,2463.0769042969,6710.384765625,6654.7436523438,1458.0769042969,4035.7692871094,7808.0771484375,2592.5642089844,4274.2309570313,8350.8974609375,7569.2309570313,s,articulators
8.3984375,0,3162.4357910156,7690.0,7396.6665039063,5229.2309570313,4060.0,993.0769042969,8150.384765625,2646.41015625,2906.6667480469,5453.0771484375,5132.9487304688,7539.1025390625,2915.6411132813,6673.9741210938,7201.0258789063,1055.6409912109,s,articulators
8.40625,0,2683.9743652344,3655.0,6087.0512695313,8347.9482421875,4429.4873046875,8010.6411132813,8260.76953125,5561.41015625,5610.6411132813,2876.5385742188,5134.2309570313,1648.8461914063,3838.0769042969,4144.3588867188,4149.2309570313,7663.0771484375,s,articulators
8.4140625,0,6969.3588867188,2632.4357910156,6188.3334960938,1909.8718261719,5493.3334960938,251.5384521484,4508.4614257813,1576.4102783203,6081.9228515625,8086.2822265625,8124.2309570313,5248.7177734375,5857.5639648438,6923.8461914063,3224.7436523438,4626.2822265625,s,articulators
8.421875,0,330.8974304199,7235.6411132813,6257.8203125,6819.3588867188,3745.7692871094,5704.1025390625,7282.9487304688,389.4871826172,7663.3334960938,8173.0771484375,6428.205078125,7436.794921875,5464.3588867188,6976.9228515625,3477.4357910156,4569.615234375,s,articulators
8.4296875,0,6062.8203125,6665.7690429688,3659.6154785156,3057.3076171875,4271.9228515625,5865.8974609375,7630.6411132813,2034.2307128906,1903.0769042969,1027.3077392578,359.4871826172,252.94871521,7615.5126953125,4959.3588867188,6197.6923828125,5257.3076171875,s,articulators
8.4375,0,3281.2819824219,7368.3334960938,2200.7692871094,94.9999923706,6991.6665039063,3224.6154785156,4568.205078125,8240.0,5205.8974609375,3250.3845214844,1510.7691650391,726.6666870117,1905.5128173828,6922.4360351563,115.6410140991,1099.1025390625,s,articulators
8.4453125,0,3001.6667480469,7597.5639648438,2610.8974609375,4493.3334960938,4362.4360351563,1860.7691650391,6945.384765625,5091.41015625,4172.1796875,3220.7692871094,2013.5897216797,8094.1025390625,2764.6154785156,2239.1025390625,1743.5897216797,6884.4873046875,s,articulators
8.453125,0,6194.7436523438,2986.5385742188,3783.9743652344,5625.8974609375,473.0769042969,1725.8974609375,3958.3332519531,3807.4357910156,3558.205078125,5566.9228515625,7369.3588867188,4770.1284179688,1221.9230957031,6194.1025390625,5847.1796875,3987.4357910156,s,articulators
8.4609375,0,403.3333129883,6678.205078125,3755.3845214844,4775.1284179688,6444.1025390625,3808.58984375,3655.3845214844,4930.6411132813,6775.6411132813,7960.6411132813,3946.6667480469,3279.8718261719,8079.4873046875,6180.8974609375,4550.5126953125,1747.3077392578,s,articulators
8.46875,0,4847.5639648438,646.6666870117,8160.7690429688,2110.1281738281,3515.0,6840.0,3656.41015625,7365.6411132813,978.2051391602,637.3076782227,3562.4357910156,4820.6411132813,3547.5642089844,3572.8205566406,5412.8203125,2777.6923828125,s,articulators
8.4765625,0,2091.5385742188,2442.6923828125,1821.6666259766,7822.1796875,6743.9741210938,1476.5384521484,1568.7178955078,1514.6153564453,2992.9487304688,8053.4614257813,3180.7692871094,8315.384765625,1415.0,1929.1025390625,4875.7690429688,4237.3076171875,s,articulators
8.484375,0,1768.9743652344,7889.4873046875,3984.6154785156,6698.9741210938,1393.0769042969,86.0256347656,3512.1794433594,2890.7692871094,8296.2822265625,5182.9487304688,3969.1025390625,1659.4871826172,1287.9487304688,1043.0769042969,3424.8718261719,7981.794921875,s,articulators
8.4921875,0,2352.8205566406,4464.615234375,7637.8203125,1873.0769042969,3166.2819824219,292.4358825684,1401.9230957031,1677.9487304688,5264.8715820313,803.9743652344,5159.615234375,2581.41015625,6562.8203125,5012.0512695313,1853.9743652344,6120.8974609375,s,articulators
8.5,0,7233.0771484375,4348.8461914063,6450.5126953125,5122.6923828125,2841.2819824219,4178.3334960938,3930.5129394531,4880.6411132813,6957.4360351563,2893.4614257813,747.4359130859,3643.8461914063,2019.3590087891,1343.9743652344,6248.9741210938,4545.384765625,s,articulators
8.5078125,0,186.0256347656,4380.0,4688.4614257813,5638.3334960938,7577.9487304688,653.0769042969,5764.615234375,1383.3333740234,6468.7177734375,6805.1284179688,2281.5385742188,5781.5385742188,3065.2563476563,215.3846130371,5858.0771484375,4141.9228515625,s,articulators
8.515625,0,7743.4614257813,1735.5128173828,6762.0512695313,2554.3588867188,2596.794921875,4468.0771484375,1072.1794433594,3806.9230957031,3155.1281738281,2214.3588867188,3616.9230957031,4829.3588867188,4584.7436523438,513.4615478516,7989.2309570313,1176.6666259766,s,articulators
8.5234375,0,6970.6411132813,2498.0769042969,1998.0769042969,2389.6154785156,5315.6411132813,7596.794921875,4691.41015625,6994.1025390625,1337.0512695313,2602.9487304688,6718.58984375,4375.1284179688,5358.4614257813,7301.9228515625,2918.58984375,7619.4873046875,s,articulators
8.53125,0,184.3589630127,4638.3334960938,3336.794921875,5342.4360351563,4192.8203125,2117.9487304688,2579.2307128906,1745.2563476563,7774.4873046875,4484.7436523438,7656.0258789063,2548.3332519531,1683.3333740234,7124.8715820313,542.5640869141,7158.3334960938,s,articulators
8.5390625,0,413.3333129883,6313.7177734375,488.7179260254,1442.1794433594,6333.0771484375,6555.8974609375,1756.2821044922,6508.7177734375,8386.6669921875,3048.8461914063,3872.8205566406,2342.3076171875,2496.794921875,4940.0,4063.9743652344,6219.615234375,s,articulators
8.546875,0,2626.6667480469,7566.41015625,5010.7690429688,1237.0512695313,2254.1025390625,2778.58984375,6139.7436523438,3701.41015625,3755.5129394531,988.2051391602,5536.6665039063,575.0,4107.4360351563,3244.1025390625,4634.2309570313,5481.9228515625,s,articulators
8.5546875,0,6910.384765625,1394.8718261719,236.9230651855,8294.4873046875,2708.4614257813,5681.2822265625,2895.3845214844,8100.6411132813,1558.7178955078,2885.1281738281,1783.0769042969,749.3589477539,1603.7178955078,5904.8715820313,6640.7690429688,6956.5385742188,s,articulators
8.5625,0,6624.8715820313,1682.0512695313,2066.0256347656,4516.5385742188,5161.6665039063,4141.6665039063,4327.9487304688,7304.2309570313,792.0512695313,878.3333129883,5919.7436523438,2311.794921875,4.7435808182,3375.2563476563,6396.9228515625,2565.1281738281,s,articulators
8.5703125,0,5491.41015625,1329.1025390625,1490.3846435547,6767.4360351563,2481.0256347656,8280.640625,4811.5385742188,6123.7177734375,7507.9487304688,2305.3845214844,1788.3333740234,4195.7690429688,4478.3334960938,7237.4360351563,5044.3588867188,1209.6153564453,s,articulators
8.578125,0,7142.1796875,5093.205078125,2236.9230957031,3442.4357910156,1690.2563476563,2700.6411132813,2177.5642089844,7621.9228515625,8207.564453125,7295.7690429688,1806.5384521484,7672.6923828125,16.9230670929,3740.7692871094,8393.974609375,1615.2563476563,s,articulators
8.5859375,0,7728.0771484375,1298.8461914063,188.0769195557,2381.6667480469,2752.1794433594,2886.794921875,1042.9487304688,3998.4614257813,5823.8461914063,3480.5129394531,7023.7177734375,2838.7180175781,1022.8204956055,782.1795043945,6678.0771484375,6776.6665039063,s,articulators
8.59375,0,1654.2307128906,837.1795043945,954.3589477539,6585.7690429688,5254.4873046875,519.2307739258,6760.5126953125,2727.4357910156,5308.7177734375,1002.4359130859,4186.5385742188,2316.6667480469,2656.1538085938,927.6923217773,2161.41015625,904.2307739258,s,articulators
8.6015625,0,1768.0769042969,5989.8715820313,4355.8974609375,7068.3334960938,5882.4360351563,3464.6154785156,6160.5126953125,4727.8203125,2572.1794433594,3607.5642089844,4476.2822265625,6923.7177734375,5005.8974609375,3045.3845214844,436.6666564941,1363.7178955078,s,articulators
8.609375,0,875.1281738281,6496.0258789063,1454.6153564453,3295.8974609375,1150.5128173828,1484.8718261719,8088.7177734375,7938.4614257813,595.6409912109,1303.8461914063,7402.3076171875,6652.4360351563,5363.8461914063,1190.7691650391,361.9230651855,2166.1538085938,s,articulators
8.6171875,0,5622.1796875,2296.0256347656,4724.8715820313,6596.5385742188,5314.4873046875,1136.6666259766,7472.9487304688,4144.3588867188,2723.8461914063,3205.7692871094,3662.4357910156,7701.794921875,7238.205078125,7359.8715820313,257.9486999512,8040.2563476563,s,articulators
8.625,0,1275.5128173828,6084.615234375,1001.1538696289,4211.6665039063,7565.2563476563,6537.1796875,8000.2563476563,5742.1796875,520.5128173828,2416.2819824219,3090.7692871094,4687.4360351563,1901.1538085938,501.6666564941,7394.7436523438,4807.3076171875,s,articulators
8.6328125,0,95.5128097534,4619.8715820313,261.4102478027,5707.1796875,1863.8461914063,2490.3845214844,7132.0512695313,4676.5385742188,7773.7177734375,5966.794921875,4728.4614257813,6300.8974609375,5621.0258789063,2380.7692871094,3655.7692871094,5098.3334960938,s,articulators
8.640625,0,5917.3076171875,5759.4873046875,5044.2309570313,8322.8203125,6898.9741210938,3593.205078125,2598.4614257813,1065.0,267.179473877,3084.6154785156,2453.4614257813,7852.0512695313,3849.6154785156,2056.2819824219,1113.8461914063,7293.4614257813,s,articulators
8.6484375,0,4904.7436523438,8336.6669921875,5609.1025390625,6717.9487304688,1031.4102783203,7741.41015625,6720.8974609375,1596.9230957031,2054.3588867188,1220.0,3672.9487304688,53.5897331238,6670.5126953125,222.0512695313,4592.8203125,5575.7690429688,s,articulators
8.65625,0,1975.6409912109,3268.205078125,7576.6665039063,2966.1538085938,3444.3588867188,3701.5385742188,4561.1538085938,6596.0258789063,7275.5126953125,7609.2309570313,2031.794921875,3002.4357910156,2245.3845214844,3184.2307128906,332.5640869141,4289.2309570313,s,articulators
8.6640625,0,1873.0769042969,5440.5126953125,6937.1796875,3394.4870605469,5278.7177734375,3053.4614257813,741.7948608398,4562.4360351563,6996.9228515625,6300.7690429688,8185.2563476563,2346.2819824219,1368.205078125,562.1795043945,4111.9228515625,7595.1284179688,s,articulators
8.671875,0,6365.0,1190.8974609375,6591.9228515625,4430.1284179688,4641.1538085938,237.6923065186,966.4102783203,4575.7690429688,3634.8718261719,3245.8974609375,3414.1025390625,99.3589630127,4754.7436523438,4268.9741210938,7130.1284179688,6063.7177734375,s,articulators
8.6796875,0,3302.6923828125,1948.3333740234,7110.1284179688,4946.6665039063,5492.5639648438,3684.8718261719,1801.0256347656,5759.7436523438,424.4871826172,6463.58984375,4417.5639648438,5225.6411132813,5038.0771484375,117.8205032349,62.4358901978,6676.5385742188,s,articulators
8.6875,0,7771.1538085938,2852.6923828125,7679.3588867188,6718.9741210938,793.9743652344,7037.9487304688,4280.5126953125,1159.8718261719,7368.7177734375,1450.6409912109,1254.6153564453,5441.2822265625,8364.359375,1024.7435302734,2595.3845214844,5543.9741210938,s,articulators
8.6953125,0,2635.3845214844,1232.3077392578,5258.0771484375,2999.4870605469,6020.6411132813,2179.4870605469,4086.1538085938,2596.1538085938,1251.2821044922,4691.5385742188,5916.794921875,8007.8203125,4238.8461914063,3116.41015625,3706.794921875,632.0512695313,s,articulators
8.703125,0,4112.5639648438,1951.2821044922,3797.1794433594,62.4358901978,7751.1538085938,5710.2563476563,7855.5126953125,4181.0258789063,4812.1796875,3602.4357910156,5951.9228515625,3095.2563476563,6905.1284179688,8281.154296875,6448.4614257813,4643.7177734375,s,articulators
8.7109375,0,4084.2307128906,6766.5385742188,6462.8203125,8361.2822265625,6747.6923828125,7599.7436523438,6299.3588867188,6767.4360351563,3373.3332519531,6067.3076171875,5623.205078125,135.5128173828,2957.0512695313,1026.1538085938,3655.7692871094,5746.41015625,s,articulators
8.71875,0,449.6153869629,7273.7177734375,6985.0,288.0769042969,3491.41015625,7123.205078125,187.4358825684,6647.5639648438,4580.7690429688,6371.9228515625,2105.2563476563,307.4358825684,7673.8461914063,7305.1284179688,8152.4360351563,8240.5126953125,s,articulators
8.7265625,0,298.7179260254,5452.8203125,7941.0258789063,6714.615234375,2298.58984375,4515.8974609375,8254.1025390625,3854.4870605469,2882.9487304688,6595.384765625,5110.8974609375,5840.7690429688,2596.41015625,2342.5642089844,1665.5128173828,3763.0769042969,s,articulators
8.734375,0,3288.0769042969,7322.3076171875,6786.41015625,6247.0512695313,2933.8461914063,113.4615325928,7265.8974609375,5864.7436523438,3220.2563476563,1823.205078125,719.2307739258,3806.9230957031,2222.4357910156,4010.8974609375,7567.5639648438,2983.7180175781,s,articulators
8.7421875,0,6193.7177734375,4494.4873046875,1301.794921875,5603.205078125,3986.1538085938,5572.1796875,3546.0256347656,1024.8718261719,3163.205078125,2646.5385742188,4069.2307128906,7264.615234375,3367.1794433594,7547.1796875,5097.3076171875,3364.6154785156,s,articulators
8.75,0,1517.3077392578,4152.5639648438,5961.0258789063,6297.4360351563,6745.8974609375,5240.0,6601.1538085938,2130.5126953125,2313.3332519531,6558.205078125,993.0769042969,4423.3334960938,2427.4357910156,1928.8461914063,3015.1281738281,56.6666564941,s,articulators
8.7578125,0,4629.2309570313,8065.8974609375,6823.58984375,5706.9228515625,6142.0512695313,6298.4614257813,6259.2309570313,1086.0256347656,6052.5639648438,1267.3077392578,3377.0512695313,8328.3330078125,7908.7177734375,7977.3076171875,2895.8974609375,2032.0512695313,s,articulators
8.765625,0,5106.6665039063,3846.2819824219,890.1281738281,4369.2309570313,1541.1538085938,233.0769195557,2699.4870605469,1472.0512695313,3209.3588867188,1723.5897216797,2011.0256347656,1473.8461914063,7515.384765625,2562.4357910156,1937.0512695313,7884.1025390625,s,articulators
8.7734375,0,395.6410217285,7450.1284179688,7711.6665039063,2101.9230957031,4018.8461914063,4136.9228515625,2225.2563476563,4981.5385742188,2082.1794433594,4766.1538085938,6465.2563476563,7415.0,6999.3588867188,1587.1794433594,883.8461303711,5666.6665039063,s,articulators
8.78125,0,6883.0771484375,6833.8461914063,7596.5385742188,612.1795043945,6151.6665039063,1526.0256347656,7512.8203125,3094.6154785156,7075.0,5450.6411132813,3125.1281738281,4295.1284179688,557.1795043945,7148.205078125,8029.615234375,1901.2821044922,s,articulators
